Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,state_abbr,lat,lon
"April 29, 2018",Tennessee,Wartburg,519 South Kingston St,0,4,,TN,36.0991073,-84.5920654
"April 29, 2018",Washington,Seattle (Skyway),12603 Renton Ave S,2,2,,WA,47.4910307,-122.2401525
"April 29, 2018",North Carolina,Monroe,1500 block of Massey St,1,3,,NC,34.9889077,-80.53423010000002
"April 29, 2018",Florida,West Palm Beach,1969 S Military Trail,1,3,,FL,26.6483146,-80.112459
"April 28, 2018",North Carolina,Maxton,Modest Rd,0,5,,NC,34.8165061,-79.3074596
"April 25, 2018",Arkansas,Pine Bluff,300 block of West 24th Street,0,4,,AR,34.205196,-92.0050351
"April 25, 2018",Missouri,Saint Louis,1151 Northdale Dr,3,1,,MO,38.7871265,-90.20221339999999
"April 24, 2018",Michigan,Flint,2200 block of Ave A,0,4,,MI,43.0362888,-83.69750479999999
"April 22, 2018",Tennessee,Antioch,3571 Murfreesboro Pike,4,3,,TN,36.0505938,-86.6155754
"April 22, 2018",Louisiana,New Orleans,1900 block of St Roch Ave,1,5,,LA,29.9769029,-90.0533189
"April 21, 2018",Pennsylvania,Philadelphia,1800 block of W Diamond St,2,2,,PA,39.9853604,-75.16311929999999
"April 20, 2018",California,San Francisco,3rd Street and Quesada Ave,1,5,,CA,37.7332329,-122.3913453
"April 18, 2018",North Carolina,Asheville,73 Hansel Ave,4,3,,NC,35.591598,-82.583641
"April 15, 2018",Louisiana,Shreveport,6956 Jewella Ave,0,6,,LA,32.4434668,-93.7982442
"April 9, 2018",California,Vallejo,201 Maine St,0,4,,CA,38.098153,-122.257536
"April 8, 2018",North Carolina,Hickory,247 1st Ave NW,1,3,,NC,35.7330408,-81.3413595
"April 8, 2018",Florida,Miami,1300 block of NW 63rd Terrace,2,2,,FL,25.8336233,-80.2187766
"April 6, 2018",Florida,Jacksonville,6100 block of Transylvania Ave,0,4,,FL,30.2491221,-81.7412227
"April 6, 2018",Virginia,Virginia Beach,5800 block of Pickering St,1,3,,VA,36.8585864,-76.1778641
"April 4, 2018",Louisiana,New Orleans,3300 Garden Oaks Drive,2,2,,LA,29.9218287,-90.0220087
"April 2, 2018",Texas,Houston,8500 block of Redcliff Rd,1,3,,TX,29.9040315,-95.5223951
"April 1, 2018",Alabama,Mobile,3556 Halls Mill Rd,1,4,,AL,30.6387232,-88.12284679999999
"April 1, 2018",Michigan,Saginaw,600 block of Yale St,0,5,,MI,43.4191787,-83.9818929
"March 31, 2018",New Jersey,Asbury Park,Atlantic Ave and Monmouth Ave,0,5,,NJ,40.2164486,-74.0187318
"March 29, 2018",Texas,Plano,7401 Alma Dr,1,3,,TX,33.0766655,-96.7123172
"March 29, 2018",New Jersey,Camden,Kaighn Ave and Haddon Ave,0,4,,NJ,39.9320891,-75.10271949999999
"March 24, 2018",Utah,Salt Lake City (West Valley City),3180 South 5600 West,0,4,,UT,40.7022239,-112.0258499
"March 21, 2018",California,San Francisco,949 Geneva Ave,1,5,,CA,37.7162639,-122.4402435
"March 17, 2018",Kentucky,Louisville,2928 W Kentucky St,0,7,,KY,38.2436435,-85.8023972
"March 17, 2018",Illinois,Harvey,16700 S Halsted St,0,4,,IL,41.5867713,-87.63718469999999
"March 13, 2018",Florida,Macclenny,South Blvd,0,4,,FL,30.2779977,-82.1133356
"March 12, 2018",California,Modesto,2000 block of Robertson Rd,0,4,,CA,37.6130272,-121.0234645
"March 11, 2018",Illinois,Champaign,700 block of N Hickory St,1,3,,IL,40.117484,-88.1973331
"March 11, 2018",Michigan,Saginaw,Cumberland Ave and Hess St,0,5,,MI,43.400368,-83.933492
"March 11, 2018",Indiana,South Bend,800 block of E Dayton St,0,6,,IN,41.6559621,-86.2392471
"March 9, 2018",North Carolina,Wadesboro,1300 E Caswell St,3,1,,NC,34.9626681,-80.0531649
"March 7, 2018",Alabama,Hurtsboro,531 Main Street,2,2,,AL,32.2405078,-85.4147643
"March 4, 2018",Illinois,Rockford,400 Howard Ave,1,4,,IL,42.2733933,-89.1226589
"March 3, 2018",Florida,Miami,1300 Block of NW 62nd Ln,0,4,,FL,25.8324607,-80.2187015
"March 3, 2018",New York,Brooklyn,Kings Highway and Utica Avenue,1,3,,NY,40.6339472,-73.928473
"February 27, 2018",Connecticut,Bridgeport,1306 Stratford Ave,0,4,,CT,41.1786463,-73.1647378
"February 26, 2018",Michigan,Detroit,22000 block of Fenkell Ave,5,0,,MI,42.400512,-83.2570719
"February 23, 2018",Florida,Palm Beach Gardens (Riviera Beach),W 23rd St,1,3,,FL,26.781056,-80.05933399999999
"February 18, 2018",Texas,San Antonio,2893 Cinema Ridge,0,5,,TX,29.4632441,-98.6204053
"February 17, 2018",Kansas,Kansas City,1615 Minnesota,1,7,,KS,39.1153051,-94.6477391
"February 17, 2018",Tennessee,Memphis,3188 N Watkins Ave,0,5,,TN,35.2127003,-90.0031329
"February 16, 2018",Oklahoma,Oklahoma City,1700 block of SW 15,1,3,,OK,35.4494428,-97.54403980000001
"February 14, 2018",Florida,Pompano Beach (Parkland),5901 Pine Island Rd,17,17,,FL,26.304503,-80.26945700000002
"February 13, 2018",Louisiana,New Orleans,5400 block of Andry Street,3,3,,LA,29.9665222,-90.0169389
"February 11, 2018",Michigan,Detroit,19432 Lamont Street,4,3,,MI,42.4377773,-83.0548264
"February 10, 2018",Kentucky,Paintsville,413 Mill Street,5,0,,KY,37.8162113,-82.81063960000002
"February 7, 2018",Florida,Lake Worth (Lantana),I-95 and Lantana Ave,3,3,,FL,26.5880389,-80.0660048
"February 5, 2018",Colorado,Colorado Springs,4225 Galley Rd,2,4,,CO,38.8464737,-104.7500982
"February 3, 2018",Ohio,Cleveland (Garfield Heights),11321 Broadway Ave,1,5,,OH,41.4335949,-81.6050264
"January 31, 2018",Missouri,Saint Louis,Goodfellow Blvd and Dr Martin Luther King Dr,0,4,,MO,38.6720756,-90.2793779
"January 28, 2018",Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,5,0,,PA,40.0520845,-79.3889
"January 28, 2018",Pennsylvania,Reading,123 S 3rd St,4,0,,PA,40.3330622,-75.9316492
"January 28, 2018",Indiana,Indianapolis,1313 N Sherman Dr,2,3,,IN,39.7851444,-86.10182979999999
"January 27, 2018",California,Los Angeles,243 East 119th St,0,5,,CA,33.924875,-118.2702264
"January 27, 2018",Kentucky,Bowling Green,645 Pearl Street,0,4,,KY,37.0105025,-86.45094999999999
"January 25, 2018",District of Columbia,Washington,1600 block of Kenilworth Ave NE,0,4,,,38.9115996,-76.93520529999999
"January 23, 2018",Pennsylvania,Philadelphia,N 24th St and Ridge Ave,0,4,,PA,39.9816628,-75.1739
"January 23, 2018",Kentucky,Benton,416 High School Rd,2,14,,KY,36.9128027,-88.3327633
"January 21, 2018",Florida,Orlando,3101 Willow Bend Blvd,0,4,,FL,28.582257,-81.4441609
"January 21, 2018",Illinois,Chicago,3200 W Division St,0,4,,IL,41.90283410000001,-87.7069192
"January 17, 2018",District of Columbia,Washington,2000 block of 16th St SE,1,3,,,38.8653278,-76.982177
"January 15, 2018",Florida,Alachua,14223 NW 156th Pl,0,5,,FL,29.798494,-82.497143
"January 14, 2018",Alabama,Eutaw,809 Mesopotamia St,1,4,,AL,32.850597,-87.9024882
"January 14, 2018",Alabama,Madison,101 Westchester Dr,0,4,,AL,34.6741315,-86.7597356
"January 12, 2018",Tennessee,Nashville,2614 Jenkins Ct,3,2,,TN,36.1820035,-86.82044549999999
"January 11, 2018",Missouri,Saint Robert (St Robert),St Robert Outer Road and Houston Road,2,2,,MO,37.831855,-92.1035309
"January 7, 2018",Alabama,Union Springs,U.S. Highway 29,1,5,,AL,32.1443128,-85.7134478
"January 7, 2018",Florida,Plantation,5225 W Broward Blvd,0,4,,FL,26.1219053,-80.2188382
"January 5, 2018",Mississippi,Hattiesburg,6168 US 49,0,6,,MS,31.3268935,-89.3285078
"January 4, 2018",Arkansas,Brinkley,615 W 6th St,1,3,,AR,34.9037321,-91.19886220000001
"January 1, 2018",Alabama,Huntsville,2025 Sparkman Dr NW,1,3,,AL,34.7628076,-86.59455670000001
