actual,cleared,data_year,offense,ori,state_abbr
1,1,2015,aggravated-assault,NH0022200,NH
0,0,2015,arson,NH0022200,NH
9,0,2015,burglary,NH0022200,NH
0,0,2015,homicide,NH0022200,NH
0,0,2015,human-trafficing,NH0022200,NH
13,1,2015,larceny,NH0022200,NH
0,0,2015,motor-vehicle-theft,NH0022200,NH
22,1,2015,property-crime,NH0022200,NH
0,0,2015,rape,NH0022200,NH
0,0,2015,rape-legacy,NH0022200,NH
0,0,2015,robbery,NH0022200,NH
1,1,2015,violent-crime,NH0022200,NH
2,0,2016,aggravated-assault,NH0022200,NH
1,0,2016,arson,NH0022200,NH
4,1,2016,burglary,NH0022200,NH
0,0,2016,homicide,NH0022200,NH
0,0,2016,human-trafficing,NH0022200,NH
11,0,2016,larceny,NH0022200,NH
0,0,2016,motor-vehicle-theft,NH0022200,NH
15,1,2016,property-crime,NH0022200,NH
0,0,2016,rape,NH0022200,NH
0,0,2016,rape-legacy,NH0022200,NH
1,1,2016,robbery,NH0022200,NH
3,1,2016,violent-crime,NH0022200,NH
4,2,2017,aggravated-assault,NH0022200,NH
0,0,2017,arson,NH0022200,NH
10,3,2017,burglary,NH0022200,NH
0,0,2017,homicide,NH0022200,NH
0,0,2017,human-trafficing,NH0022200,NH
11,1,2017,larceny,NH0022200,NH
2,1,2017,motor-vehicle-theft,NH0022200,NH
23,5,2017,property-crime,NH0022200,NH
1,0,2017,rape,NH0022200,NH
0,0,2017,rape-legacy,NH0022200,NH
0,0,2017,robbery,NH0022200,NH
5,2,2017,violent-crime,NH0022200,NH
0,0,2014,aggravated-assault,NH0022400,NH
0,0,2014,arson,NH0022400,NH
5,0,2014,burglary,NH0022400,NH
0,0,2014,homicide,NH0022400,NH
0,0,2014,human-trafficing,NH0022400,NH
48,10,2014,larceny,NH0022400,NH
1,0,2014,motor-vehicle-theft,NH0022400,NH
54,10,2014,property-crime,NH0022400,NH
2,0,2014,rape,NH0022400,NH
0,0,2014,rape-legacy,NH0022400,NH
0,0,2014,robbery,NH0022400,NH
2,0,2014,violent-crime,NH0022400,NH
1,1,2015,aggravated-assault,NH0022400,NH
0,0,2015,arson,NH0022400,NH
4,1,2015,burglary,NH0022400,NH
0,0,2015,homicide,NH0022400,NH
0,0,2015,human-trafficing,NH0022400,NH
35,4,2015,larceny,NH0022400,NH
0,0,2015,motor-vehicle-theft,NH0022400,NH
39,5,2015,property-crime,NH0022400,NH
0,0,2015,rape,NH0022400,NH
0,0,2015,rape-legacy,NH0022400,NH
0,0,2015,robbery,NH0022400,NH
1,1,2015,violent-crime,NH0022400,NH
3,2,2016,aggravated-assault,NH0022400,NH
0,0,2016,arson,NH0022400,NH
8,4,2016,burglary,NH0022400,NH
0,0,2016,homicide,NH0022400,NH
0,0,2016,human-trafficing,NH0022400,NH
34,5,2016,larceny,NH0022400,NH
1,0,2016,motor-vehicle-theft,NH0022400,NH
43,9,2016,property-crime,NH0022400,NH
2,0,2016,rape,NH0022400,NH
0,0,2016,rape-legacy,NH0022400,NH
0,0,2016,robbery,NH0022400,NH
5,2,2016,violent-crime,NH0022400,NH
0,0,2017,aggravated-assault,NH0022400,NH
0,0,2017,arson,NH0022400,NH
3,0,2017,burglary,NH0022400,NH
0,0,2017,homicide,NH0022400,NH
0,0,2017,human-trafficing,NH0022400,NH
30,0,2017,larceny,NH0022400,NH
8,1,2017,motor-vehicle-theft,NH0022400,NH
41,1,2017,property-crime,NH0022400,NH
1,0,2017,rape,NH0022400,NH
0,0,2017,rape-legacy,NH0022400,NH
1,1,2017,robbery,NH0022400,NH
2,1,2017,violent-crime,NH0022400,NH
0,0,2014,aggravated-assault,NH0030200,NH
0,0,2014,arson,NH0030200,NH
1,0,2014,burglary,NH0030200,NH
0,0,2014,homicide,NH0030200,NH
0,0,2014,human-trafficing,NH0030200,NH
2,1,2014,larceny,NH0030200,NH
0,0,2014,motor-vehicle-theft,NH0030200,NH
3,1,2014,property-crime,NH0030200,NH
0,0,2014,rape,NH0030200,NH
0,0,2014,rape-legacy,NH0030200,NH
0,0,2014,robbery,NH0030200,NH
0,0,2014,violent-crime,NH0030200,NH
0,0,2015,aggravated-assault,NH0030200,NH
0,0,2015,arson,NH0030200,NH
5,0,2015,burglary,NH0030200,NH
0,0,2015,homicide,NH0030200,NH
0,0,2015,human-trafficing,NH0030200,NH
1,0,2015,larceny,NH0030200,NH
3,0,2015,motor-vehicle-theft,NH0030200,NH
9,0,2015,property-crime,NH0030200,NH
0,0,2015,rape,NH0030200,NH
0,0,2015,rape-legacy,NH0030200,NH
1,0,2015,robbery,NH0030200,NH
1,0,2015,violent-crime,NH0030200,NH
1,0,2016,aggravated-assault,NH0030200,NH
0,0,2016,arson,NH0030200,NH
1,0,2016,burglary,NH0030200,NH
0,0,2016,homicide,NH0030200,NH
0,0,2016,human-trafficing,NH0030200,NH
5,0,2016,larceny,NH0030200,NH
0,0,2016,motor-vehicle-theft,NH0030200,NH
6,0,2016,property-crime,NH0030200,NH
0,0,2016,rape,NH0030200,NH
0,0,2016,rape-legacy,NH0030200,NH
0,0,2016,robbery,NH0030200,NH
1,0,2016,violent-crime,NH0030200,NH
0,0,2017,aggravated-assault,NH0030200,NH
0,0,2017,arson,NH0030200,NH
2,0,2017,burglary,NH0030200,NH
1,1,2017,homicide,NH0030200,NH
0,0,2017,human-trafficing,NH0030200,NH
0,0,2017,larceny,NH0030200,NH
0,0,2017,motor-vehicle-theft,NH0030200,NH
2,0,2017,property-crime,NH0030200,NH
0,0,2017,rape,NH0030200,NH
0,0,2017,rape-legacy,NH0030200,NH
0,0,2017,robbery,NH0030200,NH
1,1,2017,violent-crime,NH0030200,NH
2,2,2014,aggravated-assault,NH0030000,NH
0,0,2014,arson,NH0030000,NH
4,2,2014,burglary,NH0030000,NH
0,0,2014,homicide,NH0030000,NH
0,0,2014,human-trafficing,NH0030000,NH
15,4,2014,larceny,NH0030000,NH
0,0,2014,motor-vehicle-theft,NH0030000,NH
19,6,2014,property-crime,NH0030000,NH
0,0,2014,rape,NH0030000,NH
0,0,2014,rape-legacy,NH0030000,NH
0,0,2014,robbery,NH0030000,NH
2,2,2014,violent-crime,NH0030000,NH
0,0,2015,aggravated-assault,NH0030000,NH
0,0,2015,arson,NH0030000,NH
2,0,2015,burglary,NH0030000,NH
0,0,2015,homicide,NH0030000,NH
0,0,2015,human-trafficing,NH0030000,NH
8,2,2015,larceny,NH0030000,NH
0,0,2015,motor-vehicle-theft,NH0030000,NH
10,2,2015,property-crime,NH0030000,NH
0,0,2015,rape,NH0030000,NH
0,0,2015,rape-legacy,NH0030000,NH
0,0,2015,robbery,NH0030000,NH
0,0,2015,violent-crime,NH0030000,NH
0,0,2016,aggravated-assault,NH0030000,NH
0,0,2016,arson,NH0030000,NH
4,1,2016,burglary,NH0030000,NH
0,0,2016,homicide,NH0030000,NH
0,0,2016,human-trafficing,NH0030000,NH
6,2,2016,larceny,NH0030000,NH
0,0,2016,motor-vehicle-theft,NH0030000,NH
10,3,2016,property-crime,NH0030000,NH
0,0,2016,rape,NH0030000,NH
0,0,2016,rape-legacy,NH0030000,NH
0,0,2016,robbery,NH0030000,NH
0,0,2016,violent-crime,NH0030000,NH
0,0,2017,aggravated-assault,NH0030000,NH
0,0,2017,arson,NH0030000,NH
3,0,2017,burglary,NH0030000,NH
0,0,2017,homicide,NH0030000,NH
0,0,2017,human-trafficing,NH0030000,NH
2,0,2017,larceny,NH0030000,NH
0,0,2017,motor-vehicle-theft,NH0030000,NH
5,0,2017,property-crime,NH0030000,NH
0,0,2017,rape,NH0030000,NH
0,0,2017,rape-legacy,NH0030000,NH
0,0,2017,robbery,NH0030000,NH
0,0,2017,violent-crime,NH0030000,NH
0,0,2014,aggravated-assault,NH0030400,NH
0,0,2014,arson,NH0030400,NH
0,0,2014,burglary,NH0030400,NH
0,0,2014,homicide,NH0030400,NH
0,0,2014,human-trafficing,NH0030400,NH
0,0,2014,larceny,NH0030400,NH
0,0,2014,motor-vehicle-theft,NH0030400,NH
0,0,2014,property-crime,NH0030400,NH
0,0,2014,rape,NH0030400,NH
0,0,2014,rape-legacy,NH0030400,NH
0,0,2014,robbery,NH0030400,NH
0,0,2014,violent-crime,NH0030400,NH
0,0,2015,aggravated-assault,NH0030400,NH
0,0,2015,arson,NH0030400,NH
0,0,2015,burglary,NH0030400,NH
0,0,2015,homicide,NH0030400,NH
0,0,2015,human-trafficing,NH0030400,NH
0,0,2015,larceny,NH0030400,NH
0,0,2015,motor-vehicle-theft,NH0030400,NH
0,0,2015,property-crime,NH0030400,NH
0,0,2015,rape,NH0030400,NH
0,0,2015,rape-legacy,NH0030400,NH
0,0,2015,robbery,NH0030400,NH
0,0,2015,violent-crime,NH0030400,NH
0,0,2016,aggravated-assault,NH0030400,NH
0,0,2016,arson,NH0030400,NH
0,0,2016,burglary,NH0030400,NH
0,0,2016,homicide,NH0030400,NH
0,0,2016,human-trafficing,NH0030400,NH
0,0,2016,larceny,NH0030400,NH
0,0,2016,motor-vehicle-theft,NH0030400,NH
0,0,2016,property-crime,NH0030400,NH
0,0,2016,rape,NH0030400,NH
0,0,2016,rape-legacy,NH0030400,NH
0,0,2016,robbery,NH0030400,NH
0,0,2016,violent-crime,NH0030400,NH
0,0,2017,aggravated-assault,NH0030400,NH
0,0,2017,arson,NH0030400,NH
0,0,2017,burglary,NH0030400,NH
0,0,2017,homicide,NH0030400,NH
0,0,2017,human-trafficing,NH0030400,NH
0,0,2017,larceny,NH0030400,NH
0,0,2017,motor-vehicle-theft,NH0030400,NH
0,0,2017,property-crime,NH0030400,NH
0,0,2017,rape,NH0030400,NH
0,0,2017,rape-legacy,NH0030400,NH
0,0,2017,robbery,NH0030400,NH
0,0,2017,violent-crime,NH0030400,NH
0,0,2014,aggravated-assault,NH0030600,NH
0,0,2014,arson,NH0030600,NH
4,1,2014,burglary,NH0030600,NH
0,0,2014,homicide,NH0030600,NH
0,0,2014,human-trafficing,NH0030600,NH
8,0,2014,larceny,NH0030600,NH
1,0,2014,motor-vehicle-theft,NH0030600,NH
13,1,2014,property-crime,NH0030600,NH
0,0,2014,rape,NH0030600,NH
0,0,2014,rape-legacy,NH0030600,NH
0,0,2014,robbery,NH0030600,NH
0,0,2014,violent-crime,NH0030600,NH
3,1,2015,aggravated-assault,NH0030600,NH
0,0,2015,arson,NH0030600,NH
10,0,2015,burglary,NH0030600,NH
0,0,2015,homicide,NH0030600,NH
0,0,2015,human-trafficing,NH0030600,NH
21,1,2015,larceny,NH0030600,NH
3,0,2015,motor-vehicle-theft,NH0030600,NH
34,1,2015,property-crime,NH0030600,NH
1,0,2015,rape,NH0030600,NH
0,0,2015,rape-legacy,NH0030600,NH
1,0,2015,robbery,NH0030600,NH
5,1,2015,violent-crime,NH0030600,NH
2,1,2016,aggravated-assault,NH0030600,NH
0,0,2016,arson,NH0030600,NH
6,0,2016,burglary,NH0030600,NH
0,0,2016,homicide,NH0030600,NH
0,0,2016,human-trafficing,NH0030600,NH
4,1,2016,larceny,NH0030600,NH
0,0,2016,motor-vehicle-theft,NH0030600,NH
10,1,2016,property-crime,NH0030600,NH
0,0,2016,rape,NH0030600,NH
0,0,2016,rape-legacy,NH0030600,NH
0,0,2016,robbery,NH0030600,NH
2,1,2016,violent-crime,NH0030600,NH
1,0,2017,aggravated-assault,NH0030600,NH
0,0,2017,arson,NH0030600,NH
7,1,2017,burglary,NH0030600,NH
0,0,2017,homicide,NH0030600,NH
0,0,2017,human-trafficing,NH0030600,NH
7,0,2017,larceny,NH0030600,NH
0,0,2017,motor-vehicle-theft,NH0030600,NH
14,1,2017,property-crime,NH0030600,NH
3,0,2017,rape,NH0030600,NH
0,0,2017,rape-legacy,NH0030600,NH
0,0,2017,robbery,NH0030600,NH
4,0,2017,violent-crime,NH0030600,NH
1,1,2014,aggravated-assault,NH0030800,NH
0,0,2014,arson,NH0030800,NH
2,0,2014,burglary,NH0030800,NH
0,0,2014,homicide,NH0030800,NH
0,0,2014,human-trafficing,NH0030800,NH
17,3,2014,larceny,NH0030800,NH
1,1,2014,motor-vehicle-theft,NH0030800,NH
20,4,2014,property-crime,NH0030800,NH
1,1,2014,rape,NH0030800,NH
0,0,2014,rape-legacy,NH0030800,NH
1,0,2014,robbery,NH0030800,NH
3,2,2014,violent-crime,NH0030800,NH
0,0,2015,aggravated-assault,NH0030800,NH
0,0,2015,arson,NH0030800,NH
0,0,2015,burglary,NH0030800,NH
0,0,2015,homicide,NH0030800,NH
0,0,2015,human-trafficing,NH0030800,NH
0,0,2015,larceny,NH0030800,NH
0,0,2015,motor-vehicle-theft,NH0030800,NH
0,0,2015,property-crime,NH0030800,NH
0,0,2015,rape,NH0030800,NH
0,0,2015,rape-legacy,NH0030800,NH
0,0,2015,robbery,NH0030800,NH
0,0,2015,violent-crime,NH0030800,NH
0,0,2016,aggravated-assault,NH0030800,NH
0,0,2016,arson,NH0030800,NH
6,1,2016,burglary,NH0030800,NH
0,0,2016,homicide,NH0030800,NH
0,0,2016,human-trafficing,NH0030800,NH
5,0,2016,larceny,NH0030800,NH
1,0,2016,motor-vehicle-theft,NH0030800,NH
12,1,2016,property-crime,NH0030800,NH
0,0,2016,rape,NH0030800,NH
0,0,2016,rape-legacy,NH0030800,NH
0,0,2016,robbery,NH0030800,NH
0,0,2016,violent-crime,NH0030800,NH
2,1,2017,aggravated-assault,NH0030800,NH
1,0,2017,arson,NH0030800,NH
7,0,2017,burglary,NH0030800,NH
0,0,2017,homicide,NH0030800,NH
0,0,2017,human-trafficing,NH0030800,NH
13,1,2017,larceny,NH0030800,NH
0,0,2017,motor-vehicle-theft,NH0030800,NH
20,1,2017,property-crime,NH0030800,NH
0,0,2017,rape,NH0030800,NH
0,0,2017,rape-legacy,NH0030800,NH
0,0,2017,robbery,NH0030800,NH
2,1,2017,violent-crime,NH0030800,NH
9,9,2014,aggravated-assault,NH0031400,NH
0,0,2014,arson,NH0031400,NH
15,2,2014,burglary,NH0031400,NH
0,0,2014,homicide,NH0031400,NH
0,0,2014,human-trafficing,NH0031400,NH
128,41,2014,larceny,NH0031400,NH
1,0,2014,motor-vehicle-theft,NH0031400,NH
144,43,2014,property-crime,NH0031400,NH
4,1,2014,rape,NH0031400,NH
0,0,2014,rape-legacy,NH0031400,NH
3,1,2014,robbery,NH0031400,NH
16,11,2014,violent-crime,NH0031400,NH
14,9,2015,aggravated-assault,NH0031400,NH
1,0,2015,arson,NH0031400,NH
11,1,2015,burglary,NH0031400,NH
0,0,2015,homicide,NH0031400,NH
0,0,2015,human-trafficing,NH0031400,NH
118,40,2015,larceny,NH0031400,NH
4,1,2015,motor-vehicle-theft,NH0031400,NH
133,42,2015,property-crime,NH0031400,NH
3,0,2015,rape,NH0031400,NH
0,0,2015,rape-legacy,NH0031400,NH
0,0,2015,robbery,NH0031400,NH
17,9,2015,violent-crime,NH0031400,NH
14,6,2016,aggravated-assault,NH0031400,NH
1,0,2016,arson,NH0031400,NH
18,1,2016,burglary,NH0031400,NH
0,0,2016,homicide,NH0031400,NH
0,0,2016,human-trafficing,NH0031400,NH
103,33,2016,larceny,NH0031400,NH
4,1,2016,motor-vehicle-theft,NH0031400,NH
125,35,2016,property-crime,NH0031400,NH
4,1,2016,rape,NH0031400,NH
0,0,2016,rape-legacy,NH0031400,NH
1,0,2016,robbery,NH0031400,NH
19,7,2016,violent-crime,NH0031400,NH
7,0,2017,aggravated-assault,NH0031400,NH
1,0,2017,arson,NH0031400,NH
10,0,2017,burglary,NH0031400,NH
0,0,2017,homicide,NH0031400,NH
0,0,2017,human-trafficing,NH0031400,NH
55,18,2017,larceny,NH0031400,NH
3,0,2017,motor-vehicle-theft,NH0031400,NH
68,18,2017,property-crime,NH0031400,NH
4,0,2017,rape,NH0031400,NH
0,0,2017,rape-legacy,NH0031400,NH
1,0,2017,robbery,NH0031400,NH
12,0,2017,violent-crime,NH0031400,NH
5,5,2014,aggravated-assault,NH0031600,NH
0,0,2014,arson,NH0031600,NH
13,0,2014,burglary,NH0031600,NH
0,0,2014,homicide,NH0031600,NH
0,0,2014,human-trafficing,NH0031600,NH
40,14,2014,larceny,NH0031600,NH
1,1,2014,motor-vehicle-theft,NH0031600,NH
54,15,2014,property-crime,NH0031600,NH
0,0,2014,rape,NH0031600,NH
0,0,2014,rape-legacy,NH0031600,NH
0,0,2014,robbery,NH0031600,NH
5,5,2014,violent-crime,NH0031600,NH
11,10,2015,aggravated-assault,NH0031600,NH
4,3,2015,arson,NH0031600,NH
12,0,2015,burglary,NH0031600,NH
0,0,2015,homicide,NH0031600,NH
0,0,2015,human-trafficing,NH0031600,NH
32,11,2015,larceny,NH0031600,NH
1,0,2015,motor-vehicle-theft,NH0031600,NH
45,11,2015,property-crime,NH0031600,NH
2,1,2015,rape,NH0031600,NH
0,0,2015,rape-legacy,NH0031600,NH
1,1,2015,robbery,NH0031600,NH
14,12,2015,violent-crime,NH0031600,NH
7,5,2016,aggravated-assault,NH0031600,NH
4,1,2016,arson,NH0031600,NH
14,3,2016,burglary,NH0031600,NH
0,0,2016,homicide,NH0031600,NH
0,0,2016,human-trafficing,NH0031600,NH
35,2,2016,larceny,NH0031600,NH
0,0,2016,motor-vehicle-theft,NH0031600,NH
49,5,2016,property-crime,NH0031600,NH
1,0,2016,rape,NH0031600,NH
0,0,2016,rape-legacy,NH0031600,NH
0,0,2016,robbery,NH0031600,NH
8,5,2016,violent-crime,NH0031600,NH
6,5,2017,aggravated-assault,NH0031600,NH
1,0,2017,arson,NH0031600,NH
10,0,2017,burglary,NH0031600,NH
0,0,2017,homicide,NH0031600,NH
0,0,2017,human-trafficing,NH0031600,NH
24,6,2017,larceny,NH0031600,NH
1,0,2017,motor-vehicle-theft,NH0031600,NH
35,6,2017,property-crime,NH0031600,NH
2,0,2017,rape,NH0031600,NH
0,0,2017,rape-legacy,NH0031600,NH
0,0,2017,robbery,NH0031600,NH
8,5,2017,violent-crime,NH0031600,NH
11,7,2014,aggravated-assault,NH0040600,NH
2,1,2014,arson,NH0040600,NH
36,11,2014,burglary,NH0040600,NH
0,0,2014,homicide,NH0040600,NH
0,0,2014,human-trafficing,NH0040600,NH
102,31,2014,larceny,NH0040600,NH
6,1,2014,motor-vehicle-theft,NH0040600,NH
144,43,2014,property-crime,NH0040600,NH
8,2,2014,rape,NH0040600,NH
0,0,2014,rape-legacy,NH0040600,NH
2,2,2014,robbery,NH0040600,NH
21,11,2014,violent-crime,NH0040600,NH
18,12,2015,aggravated-assault,NH0040600,NH
1,0,2015,arson,NH0040600,NH
64,5,2015,burglary,NH0040600,NH
0,0,2015,homicide,NH0040600,NH
0,0,2015,human-trafficing,NH0040600,NH
150,38,2015,larceny,NH0040600,NH
8,3,2015,motor-vehicle-theft,NH0040600,NH
222,46,2015,property-crime,NH0040600,NH
5,2,2015,rape,NH0040600,NH
0,0,2015,rape-legacy,NH0040600,NH
7,2,2015,robbery,NH0040600,NH
30,16,2015,violent-crime,NH0040600,NH
14,10,2016,aggravated-assault,NH0040600,NH
1,0,2016,arson,NH0040600,NH
44,11,2016,burglary,NH0040600,NH
1,1,2016,homicide,NH0040600,NH
0,0,2016,human-trafficing,NH0040600,NH
125,25,2016,larceny,NH0040600,NH
5,1,2016,motor-vehicle-theft,NH0040600,NH
174,37,2016,property-crime,NH0040600,NH
8,1,2016,rape,NH0040600,NH
0,0,2016,rape-legacy,NH0040600,NH
3,3,2016,robbery,NH0040600,NH
26,15,2016,violent-crime,NH0040600,NH
17,5,2017,aggravated-assault,NH0040600,NH
4,2,2017,arson,NH0040600,NH
20,2,2017,burglary,NH0040600,NH
0,0,2017,homicide,NH0040600,NH
0,0,2017,human-trafficing,NH0040600,NH
118,27,2017,larceny,NH0040600,NH
2,2,2017,motor-vehicle-theft,NH0040600,NH
140,31,2017,property-crime,NH0040600,NH
7,0,2017,rape,NH0040600,NH
0,0,2017,rape-legacy,NH0040600,NH
1,0,2017,robbery,NH0040600,NH
25,5,2017,violent-crime,NH0040600,NH
0,0,2014,aggravated-assault,NH0041000,NH
1,0,2014,arson,NH0041000,NH
7,0,2014,burglary,NH0041000,NH
0,0,2014,homicide,NH0041000,NH
0,0,2014,human-trafficing,NH0041000,NH
22,1,2014,larceny,NH0041000,NH
0,0,2014,motor-vehicle-theft,NH0041000,NH
29,1,2014,property-crime,NH0041000,NH
0,0,2014,rape,NH0041000,NH
0,0,2014,rape-legacy,NH0041000,NH
0,0,2014,robbery,NH0041000,NH
0,0,2014,violent-crime,NH0041000,NH
1,1,2015,aggravated-assault,NH0041000,NH
0,0,2015,arson,NH0041000,NH
12,1,2015,burglary,NH0041000,NH
0,0,2015,homicide,NH0041000,NH
0,0,2015,human-trafficing,NH0041000,NH
27,2,2015,larceny,NH0041000,NH
0,0,2015,motor-vehicle-theft,NH0041000,NH
39,3,2015,property-crime,NH0041000,NH
1,0,2015,rape,NH0041000,NH
0,0,2015,rape-legacy,NH0041000,NH
2,0,2015,robbery,NH0041000,NH
4,1,2015,violent-crime,NH0041000,NH
0,0,2016,aggravated-assault,NH0041000,NH
0,0,2016,arson,NH0041000,NH
4,0,2016,burglary,NH0041000,NH
0,0,2016,homicide,NH0041000,NH
0,0,2016,human-trafficing,NH0041000,NH
17,1,2016,larceny,NH0041000,NH
1,0,2016,motor-vehicle-theft,NH0041000,NH
22,1,2016,property-crime,NH0041000,NH
0,0,2016,rape,NH0041000,NH
0,0,2016,rape-legacy,NH0041000,NH
0,0,2016,robbery,NH0041000,NH
0,0,2016,violent-crime,NH0041000,NH
0,0,2017,aggravated-assault,NH0041000,NH
0,0,2017,arson,NH0041000,NH
3,0,2017,burglary,NH0041000,NH
0,0,2017,homicide,NH0041000,NH
0,0,2017,human-trafficing,NH0041000,NH
13,1,2017,larceny,NH0041000,NH
1,0,2017,motor-vehicle-theft,NH0041000,NH
17,1,2017,property-crime,NH0041000,NH
1,0,2017,rape,NH0041000,NH
0,0,2017,rape-legacy,NH0041000,NH
0,0,2017,robbery,NH0041000,NH
1,0,2017,violent-crime,NH0041000,NH
0,0,2014,aggravated-assault,NH0041600,NH
0,0,2014,arson,NH0041600,NH
8,0,2014,burglary,NH0041600,NH
0,0,2014,homicide,NH0041600,NH
0,0,2014,human-trafficing,NH0041600,NH
37,12,2014,larceny,NH0041600,NH
3,0,2014,motor-vehicle-theft,NH0041600,NH
48,12,2014,property-crime,NH0041600,NH
3,0,2014,rape,NH0041600,NH
0,0,2014,rape-legacy,NH0041600,NH
0,0,2014,robbery,NH0041600,NH
3,0,2014,violent-crime,NH0041600,NH
0,0,2015,aggravated-assault,NH0041600,NH
0,0,2015,arson,NH0041600,NH
4,1,2015,burglary,NH0041600,NH
0,0,2015,homicide,NH0041600,NH
0,0,2015,human-trafficing,NH0041600,NH
21,3,2015,larceny,NH0041600,NH
4,0,2015,motor-vehicle-theft,NH0041600,NH
29,4,2015,property-crime,NH0041600,NH
0,0,2015,rape,NH0041600,NH
0,0,2015,rape-legacy,NH0041600,NH
1,0,2015,robbery,NH0041600,NH
1,0,2015,violent-crime,NH0041600,NH
5,3,2016,aggravated-assault,NH0041600,NH
0,0,2016,arson,NH0041600,NH
11,0,2016,burglary,NH0041600,NH
0,0,2016,homicide,NH0041600,NH
0,0,2016,human-trafficing,NH0041600,NH
21,5,2016,larceny,NH0041600,NH
5,3,2016,motor-vehicle-theft,NH0041600,NH
37,8,2016,property-crime,NH0041600,NH
1,1,2016,rape,NH0041600,NH
0,0,2016,rape-legacy,NH0041600,NH
1,0,2016,robbery,NH0041600,NH
7,4,2016,violent-crime,NH0041600,NH
0,0,2017,aggravated-assault,NH0041600,NH
0,0,2017,arson,NH0041600,NH
3,3,2017,burglary,NH0041600,NH
0,0,2017,homicide,NH0041600,NH
0,0,2017,human-trafficing,NH0041600,NH
20,2,2017,larceny,NH0041600,NH
2,1,2017,motor-vehicle-theft,NH0041600,NH
25,6,2017,property-crime,NH0041600,NH
1,0,2017,rape,NH0041600,NH
0,0,2017,rape-legacy,NH0041600,NH
0,0,2017,robbery,NH0041600,NH
1,0,2017,violent-crime,NH0041600,NH
0,0,2014,aggravated-assault,NH0040000,NH
0,0,2014,arson,NH0040000,NH
0,0,2014,burglary,NH0040000,NH
0,0,2014,homicide,NH0040000,NH
0,0,2014,human-trafficing,NH0040000,NH
0,0,2014,larceny,NH0040000,NH
0,0,2014,motor-vehicle-theft,NH0040000,NH
0,0,2014,property-crime,NH0040000,NH
0,0,2014,rape,NH0040000,NH
0,0,2014,rape-legacy,NH0040000,NH
0,0,2014,robbery,NH0040000,NH
0,0,2014,violent-crime,NH0040000,NH
0,0,2015,aggravated-assault,NH0040000,NH
0,0,2015,arson,NH0040000,NH
0,0,2015,burglary,NH0040000,NH
0,0,2015,homicide,NH0040000,NH
0,0,2015,human-trafficing,NH0040000,NH
0,0,2015,larceny,NH0040000,NH
0,0,2015,motor-vehicle-theft,NH0040000,NH
0,0,2015,property-crime,NH0040000,NH
0,0,2015,rape,NH0040000,NH
0,0,2015,rape-legacy,NH0040000,NH
0,0,2015,robbery,NH0040000,NH
0,0,2015,violent-crime,NH0040000,NH
0,0,2016,aggravated-assault,NH0040000,NH
0,0,2016,arson,NH0040000,NH
0,0,2016,burglary,NH0040000,NH
0,0,2016,homicide,NH0040000,NH
0,0,2016,human-trafficing,NH0040000,NH
0,0,2016,larceny,NH0040000,NH
0,0,2016,motor-vehicle-theft,NH0040000,NH
0,0,2016,property-crime,NH0040000,NH
0,0,2016,rape,NH0040000,NH
0,0,2016,rape-legacy,NH0040000,NH
0,0,2016,robbery,NH0040000,NH
0,0,2016,violent-crime,NH0040000,NH
0,0,2017,aggravated-assault,NH0040000,NH
0,0,2017,arson,NH0040000,NH
0,0,2017,burglary,NH0040000,NH
0,0,2017,homicide,NH0040000,NH
0,0,2017,human-trafficing,NH0040000,NH
0,0,2017,larceny,NH0040000,NH
0,0,2017,motor-vehicle-theft,NH0040000,NH
0,0,2017,property-crime,NH0040000,NH
0,0,2017,rape,NH0040000,NH
0,0,2017,rape-legacy,NH0040000,NH
0,0,2017,robbery,NH0040000,NH
0,0,2017,violent-crime,NH0040000,NH
0,0,2014,aggravated-assault,NH0042200,NH
0,0,2014,arson,NH0042200,NH
2,0,2014,burglary,NH0042200,NH
0,0,2014,homicide,NH0042200,NH
0,0,2014,human-trafficing,NH0042200,NH
5,0,2014,larceny,NH0042200,NH
0,0,2014,motor-vehicle-theft,NH0042200,NH
7,0,2014,property-crime,NH0042200,NH
0,0,2014,rape,NH0042200,NH
0,0,2014,rape-legacy,NH0042200,NH
0,0,2014,robbery,NH0042200,NH
0,0,2014,violent-crime,NH0042200,NH
0,0,2015,aggravated-assault,NH0042200,NH
0,0,2015,arson,NH0042200,NH
1,0,2015,burglary,NH0042200,NH
0,0,2015,homicide,NH0042200,NH
0,0,2015,human-trafficing,NH0042200,NH
3,1,2015,larceny,NH0042200,NH
0,0,2015,motor-vehicle-theft,NH0042200,NH
4,1,2015,property-crime,NH0042200,NH
0,0,2015,rape,NH0042200,NH
0,0,2015,rape-legacy,NH0042200,NH
0,0,2015,robbery,NH0042200,NH
0,0,2015,violent-crime,NH0042200,NH
0,0,2016,aggravated-assault,NH0042200,NH
0,0,2016,arson,NH0042200,NH
0,0,2016,burglary,NH0042200,NH
0,0,2016,homicide,NH0042200,NH
0,0,2016,human-trafficing,NH0042200,NH
0,0,2016,larceny,NH0042200,NH
0,0,2016,motor-vehicle-theft,NH0042200,NH
0,0,2016,property-crime,NH0042200,NH
0,0,2016,rape,NH0042200,NH
0,0,2016,rape-legacy,NH0042200,NH
0,0,2016,robbery,NH0042200,NH
0,0,2016,violent-crime,NH0042200,NH
0,0,2017,aggravated-assault,NH0042200,NH
0,0,2017,arson,NH0042200,NH
