actual,cleared,data_year,offense,ori,state_abbr
41,3,2015,burglary,NJ0111300,NJ
0,0,2015,homicide,NJ0111300,NJ
0,0,2015,human-trafficing,NJ0111300,NJ
351,118,2015,larceny,NJ0111300,NJ
4,1,2015,motor-vehicle-theft,NJ0111300,NJ
396,122,2015,property-crime,NJ0111300,NJ
5,1,2015,rape,NJ0111300,NJ
0,0,2015,rape-legacy,NJ0111300,NJ
5,3,2015,robbery,NJ0111300,NJ
20,10,2015,violent-crime,NJ0111300,NJ
9,6,2016,aggravated-assault,NJ0111300,NJ
1,0,2016,arson,NJ0111300,NJ
40,2,2016,burglary,NJ0111300,NJ
0,0,2016,homicide,NJ0111300,NJ
0,0,2016,human-trafficing,NJ0111300,NJ
411,128,2016,larceny,NJ0111300,NJ
4,0,2016,motor-vehicle-theft,NJ0111300,NJ
455,130,2016,property-crime,NJ0111300,NJ
1,1,2016,rape,NJ0111300,NJ
0,0,2016,rape-legacy,NJ0111300,NJ
5,0,2016,robbery,NJ0111300,NJ
15,7,2016,violent-crime,NJ0111300,NJ
15,12,2017,aggravated-assault,NJ0111300,NJ
0,0,2017,arson,NJ0111300,NJ
39,6,2017,burglary,NJ0111300,NJ
0,0,2017,homicide,NJ0111300,NJ
0,0,2017,human-trafficing,NJ0111300,NJ
257,65,2017,larceny,NJ0111300,NJ
5,1,2017,motor-vehicle-theft,NJ0111300,NJ
301,72,2017,property-crime,NJ0111300,NJ
2,1,2017,rape,NJ0111300,NJ
0,0,2017,rape-legacy,NJ0111300,NJ
4,1,2017,robbery,NJ0111300,NJ
21,14,2017,violent-crime,NJ0111300,NJ
0,0,2014,aggravated-assault,NJ0111700,NJ
0,0,2014,arson,NJ0111700,NJ
0,0,2014,burglary,NJ0111700,NJ
0,0,2014,homicide,NJ0111700,NJ
0,0,2014,human-trafficing,NJ0111700,NJ
0,0,2014,larceny,NJ0111700,NJ
0,0,2014,motor-vehicle-theft,NJ0111700,NJ
0,0,2014,property-crime,NJ0111700,NJ
0,0,2014,rape,NJ0111700,NJ
0,0,2014,rape-legacy,NJ0111700,NJ
0,0,2014,robbery,NJ0111700,NJ
0,0,2014,violent-crime,NJ0111700,NJ
0,0,2015,aggravated-assault,NJ0111700,NJ
0,0,2015,arson,NJ0111700,NJ
0,0,2015,burglary,NJ0111700,NJ
0,0,2015,homicide,NJ0111700,NJ
0,0,2015,human-trafficing,NJ0111700,NJ
0,0,2015,larceny,NJ0111700,NJ
0,0,2015,motor-vehicle-theft,NJ0111700,NJ
0,0,2015,property-crime,NJ0111700,NJ
0,0,2015,rape,NJ0111700,NJ
0,0,2015,rape-legacy,NJ0111700,NJ
0,0,2015,robbery,NJ0111700,NJ
0,0,2015,violent-crime,NJ0111700,NJ
0,0,2016,aggravated-assault,NJ0111700,NJ
0,0,2016,arson,NJ0111700,NJ
0,0,2016,burglary,NJ0111700,NJ
0,0,2016,homicide,NJ0111700,NJ
0,0,2016,human-trafficing,NJ0111700,NJ
0,0,2016,larceny,NJ0111700,NJ
0,0,2016,motor-vehicle-theft,NJ0111700,NJ
0,0,2016,property-crime,NJ0111700,NJ
0,0,2016,rape,NJ0111700,NJ
0,0,2016,rape-legacy,NJ0111700,NJ
0,0,2016,robbery,NJ0111700,NJ
0,0,2016,violent-crime,NJ0111700,NJ
0,0,2017,aggravated-assault,NJ0111700,NJ
0,0,2017,arson,NJ0111700,NJ
0,0,2017,burglary,NJ0111700,NJ
0,0,2017,homicide,NJ0111700,NJ
0,0,2017,human-trafficing,NJ0111700,NJ
0,0,2017,larceny,NJ0111700,NJ
0,0,2017,motor-vehicle-theft,NJ0111700,NJ
0,0,2017,property-crime,NJ0111700,NJ
0,0,2017,rape,NJ0111700,NJ
0,0,2017,rape-legacy,NJ0111700,NJ
0,0,2017,robbery,NJ0111700,NJ
0,0,2017,violent-crime,NJ0111700,NJ
0,0,2014,aggravated-assault,NJ0225400,NJ
0,0,2014,arson,NJ0225400,NJ
0,0,2014,burglary,NJ0225400,NJ
0,0,2014,homicide,NJ0225400,NJ
0,0,2014,human-trafficing,NJ0225400,NJ
0,0,2014,larceny,NJ0225400,NJ
0,0,2014,motor-vehicle-theft,NJ0225400,NJ
0,0,2014,property-crime,NJ0225400,NJ
0,0,2014,rape,NJ0225400,NJ
0,0,2014,rape-legacy,NJ0225400,NJ
0,0,2014,robbery,NJ0225400,NJ
0,0,2014,violent-crime,NJ0225400,NJ
0,0,2015,aggravated-assault,NJ0225400,NJ
0,0,2015,arson,NJ0225400,NJ
0,0,2015,burglary,NJ0225400,NJ
0,0,2015,homicide,NJ0225400,NJ
0,0,2015,human-trafficing,NJ0225400,NJ
0,0,2015,larceny,NJ0225400,NJ
0,0,2015,motor-vehicle-theft,NJ0225400,NJ
0,0,2015,property-crime,NJ0225400,NJ
0,0,2015,rape,NJ0225400,NJ
0,0,2015,rape-legacy,NJ0225400,NJ
0,0,2015,robbery,NJ0225400,NJ
0,0,2015,violent-crime,NJ0225400,NJ
0,0,2016,aggravated-assault,NJ0225400,NJ
0,0,2016,arson,NJ0225400,NJ
0,0,2016,burglary,NJ0225400,NJ
0,0,2016,homicide,NJ0225400,NJ
0,0,2016,human-trafficing,NJ0225400,NJ
0,0,2016,larceny,NJ0225400,NJ
0,0,2016,motor-vehicle-theft,NJ0225400,NJ
0,0,2016,property-crime,NJ0225400,NJ
0,0,2016,rape,NJ0225400,NJ
0,0,2016,rape-legacy,NJ0225400,NJ
0,0,2016,robbery,NJ0225400,NJ
0,0,2016,violent-crime,NJ0225400,NJ
0,0,2017,aggravated-assault,NJ0225400,NJ
0,0,2017,arson,NJ0225400,NJ
0,0,2017,burglary,NJ0225400,NJ
0,0,2017,homicide,NJ0225400,NJ
0,0,2017,human-trafficing,NJ0225400,NJ
0,0,2017,larceny,NJ0225400,NJ
0,0,2017,motor-vehicle-theft,NJ0225400,NJ
0,0,2017,property-crime,NJ0225400,NJ
0,0,2017,rape,NJ0225400,NJ
0,0,2017,rape-legacy,NJ0225400,NJ
0,0,2017,robbery,NJ0225400,NJ
0,0,2017,violent-crime,NJ0225400,NJ
20,16,2014,aggravated-assault,NJ0120100,NJ
2,0,2014,arson,NJ0120100,NJ
73,4,2014,burglary,NJ0120100,NJ
2,2,2014,homicide,NJ0120100,NJ
0,0,2014,human-trafficing,NJ0120100,NJ
199,23,2014,larceny,NJ0120100,NJ
18,0,2014,motor-vehicle-theft,NJ0120100,NJ
290,27,2014,property-crime,NJ0120100,NJ
0,0,2014,rape,NJ0120100,NJ
0,0,2014,rape-legacy,NJ0120100,NJ
23,9,2014,robbery,NJ0120100,NJ
45,27,2014,violent-crime,NJ0120100,NJ
14,11,2015,aggravated-assault,NJ0120100,NJ
11,13,2015,arson,NJ0120100,NJ
46,7,2015,burglary,NJ0120100,NJ
1,1,2015,homicide,NJ0120100,NJ
0,0,2015,human-trafficing,NJ0120100,NJ
224,44,2015,larceny,NJ0120100,NJ
24,0,2015,motor-vehicle-theft,NJ0120100,NJ
294,51,2015,property-crime,NJ0120100,NJ
2,1,2015,rape,NJ0120100,NJ
0,0,2015,rape-legacy,NJ0120100,NJ
17,5,2015,robbery,NJ0120100,NJ
34,18,2015,violent-crime,NJ0120100,NJ
16,10,2016,aggravated-assault,NJ0120100,NJ
0,0,2016,arson,NJ0120100,NJ
39,6,2016,burglary,NJ0120100,NJ
3,2,2016,homicide,NJ0120100,NJ
0,0,2016,human-trafficing,NJ0120100,NJ
175,30,2016,larceny,NJ0120100,NJ
29,4,2016,motor-vehicle-theft,NJ0120100,NJ
243,40,2016,property-crime,NJ0120100,NJ
2,0,2016,rape,NJ0120100,NJ
0,0,2016,rape-legacy,NJ0120100,NJ
17,3,2016,robbery,NJ0120100,NJ
38,15,2016,violent-crime,NJ0120100,NJ
22,14,2017,aggravated-assault,NJ0120100,NJ
2,1,2017,arson,NJ0120100,NJ
48,9,2017,burglary,NJ0120100,NJ
0,0,2017,homicide,NJ0120100,NJ
0,0,2017,human-trafficing,NJ0120100,NJ
252,40,2017,larceny,NJ0120100,NJ
26,3,2017,motor-vehicle-theft,NJ0120100,NJ
326,52,2017,property-crime,NJ0120100,NJ
5,2,2017,rape,NJ0120100,NJ
0,0,2017,rape-legacy,NJ0120100,NJ
17,7,2017,robbery,NJ0120100,NJ
44,23,2017,violent-crime,NJ0120100,NJ
0,0,2014,aggravated-assault,NJ0120200,NJ
0,0,2014,arson,NJ0120200,NJ
9,1,2014,burglary,NJ0120200,NJ
0,0,2014,homicide,NJ0120200,NJ
0,0,2014,human-trafficing,NJ0120200,NJ
33,3,2014,larceny,NJ0120200,NJ
1,0,2014,motor-vehicle-theft,NJ0120200,NJ
43,4,2014,property-crime,NJ0120200,NJ
0,0,2014,rape,NJ0120200,NJ
0,0,2014,rape-legacy,NJ0120200,NJ
0,0,2014,robbery,NJ0120200,NJ
0,0,2014,violent-crime,NJ0120200,NJ
5,5,2015,aggravated-assault,NJ0120200,NJ
0,0,2015,arson,NJ0120200,NJ
6,1,2015,burglary,NJ0120200,NJ
0,0,2015,homicide,NJ0120200,NJ
0,0,2015,human-trafficing,NJ0120200,NJ
28,4,2015,larceny,NJ0120200,NJ
0,0,2015,motor-vehicle-theft,NJ0120200,NJ
34,5,2015,property-crime,NJ0120200,NJ
0,0,2015,rape,NJ0120200,NJ
0,0,2015,rape-legacy,NJ0120200,NJ
0,0,2015,robbery,NJ0120200,NJ
5,5,2015,violent-crime,NJ0120200,NJ
2,2,2016,aggravated-assault,NJ0120200,NJ
0,0,2016,arson,NJ0120200,NJ
3,1,2016,burglary,NJ0120200,NJ
0,0,2016,homicide,NJ0120200,NJ
0,0,2016,human-trafficing,NJ0120200,NJ
30,8,2016,larceny,NJ0120200,NJ
1,0,2016,motor-vehicle-theft,NJ0120200,NJ
34,9,2016,property-crime,NJ0120200,NJ
0,0,2016,rape,NJ0120200,NJ
0,0,2016,rape-legacy,NJ0120200,NJ
0,0,2016,robbery,NJ0120200,NJ
2,2,2016,violent-crime,NJ0120200,NJ
0,0,2017,aggravated-assault,NJ0120200,NJ
0,0,2017,arson,NJ0120200,NJ
1,0,2017,burglary,NJ0120200,NJ
0,0,2017,homicide,NJ0120200,NJ
0,0,2017,human-trafficing,NJ0120200,NJ
25,6,2017,larceny,NJ0120200,NJ
1,0,2017,motor-vehicle-theft,NJ0120200,NJ
27,6,2017,property-crime,NJ0120200,NJ
0,0,2017,rape,NJ0120200,NJ
0,0,2017,rape-legacy,NJ0120200,NJ
0,0,2017,robbery,NJ0120200,NJ
0,0,2017,violent-crime,NJ0120200,NJ
6,5,2014,aggravated-assault,NJ0120300,NJ
0,0,2014,arson,NJ0120300,NJ
47,5,2014,burglary,NJ0120300,NJ
0,0,2014,homicide,NJ0120300,NJ
0,0,2014,human-trafficing,NJ0120300,NJ
102,13,2014,larceny,NJ0120300,NJ
1,0,2014,motor-vehicle-theft,NJ0120300,NJ
150,18,2014,property-crime,NJ0120300,NJ
0,0,2014,rape,NJ0120300,NJ
4,4,2014,rape-legacy,NJ0120300,NJ
6,2,2014,robbery,NJ0120300,NJ
16,11,2014,violent-crime,NJ0120300,NJ
3,3,2015,aggravated-assault,NJ0120300,NJ
0,0,2015,arson,NJ0120300,NJ
23,4,2015,burglary,NJ0120300,NJ
0,0,2015,homicide,NJ0120300,NJ
0,0,2015,human-trafficing,NJ0120300,NJ
97,7,2015,larceny,NJ0120300,NJ
4,1,2015,motor-vehicle-theft,NJ0120300,NJ
124,12,2015,property-crime,NJ0120300,NJ
0,0,2015,rape,NJ0120300,NJ
0,0,2015,rape-legacy,NJ0120300,NJ
4,4,2015,robbery,NJ0120300,NJ
7,7,2015,violent-crime,NJ0120300,NJ
0,0,2016,aggravated-assault,NJ0120300,NJ
0,0,2016,arson,NJ0120300,NJ
5,0,2016,burglary,NJ0120300,NJ
0,0,2016,homicide,NJ0120300,NJ
0,0,2016,human-trafficing,NJ0120300,NJ
44,9,2016,larceny,NJ0120300,NJ
6,2,2016,motor-vehicle-theft,NJ0120300,NJ
55,11,2016,property-crime,NJ0120300,NJ
0,0,2016,rape,NJ0120300,NJ
0,0,2016,rape-legacy,NJ0120300,NJ
0,0,2016,robbery,NJ0120300,NJ
0,0,2016,violent-crime,NJ0120300,NJ
4,4,2017,aggravated-assault,NJ0120300,NJ
3,1,2017,arson,NJ0120300,NJ
33,14,2017,burglary,NJ0120300,NJ
0,0,2017,homicide,NJ0120300,NJ
0,0,2017,human-trafficing,NJ0120300,NJ
92,18,2017,larceny,NJ0120300,NJ
14,6,2017,motor-vehicle-theft,NJ0120300,NJ
139,38,2017,property-crime,NJ0120300,NJ
0,0,2017,rape,NJ0120300,NJ
0,0,2017,rape-legacy,NJ0120300,NJ
6,1,2017,robbery,NJ0120300,NJ
10,5,2017,violent-crime,NJ0120300,NJ
23,18,2014,aggravated-assault,NJ0120400,NJ
3,1,2014,arson,NJ0120400,NJ
88,6,2014,burglary,NJ0120400,NJ
0,0,2014,homicide,NJ0120400,NJ
0,0,2014,human-trafficing,NJ0120400,NJ
600,148,2014,larceny,NJ0120400,NJ
9,2,2014,motor-vehicle-theft,NJ0120400,NJ
697,156,2014,property-crime,NJ0120400,NJ
0,0,2014,rape,NJ0120400,NJ
2,0,2014,rape-legacy,NJ0120400,NJ
11,6,2014,robbery,NJ0120400,NJ
36,24,2014,violent-crime,NJ0120400,NJ
18,16,2015,aggravated-assault,NJ0120400,NJ
3,2,2015,arson,NJ0120400,NJ
81,19,2015,burglary,NJ0120400,NJ
0,0,2015,homicide,NJ0120400,NJ
0,0,2015,human-trafficing,NJ0120400,NJ
682,246,2015,larceny,NJ0120400,NJ
14,0,2015,motor-vehicle-theft,NJ0120400,NJ
777,265,2015,property-crime,NJ0120400,NJ
7,0,2015,rape,NJ0120400,NJ
0,0,2015,rape-legacy,NJ0120400,NJ
12,6,2015,robbery,NJ0120400,NJ
37,22,2015,violent-crime,NJ0120400,NJ
11,7,2016,aggravated-assault,NJ0120400,NJ
5,3,2016,arson,NJ0120400,NJ
71,6,2016,burglary,NJ0120400,NJ
0,0,2016,homicide,NJ0120400,NJ
0,0,2016,human-trafficing,NJ0120400,NJ
646,186,2016,larceny,NJ0120400,NJ
8,3,2016,motor-vehicle-theft,NJ0120400,NJ
725,195,2016,property-crime,NJ0120400,NJ
1,0,2016,rape,NJ0120400,NJ
0,0,2016,rape-legacy,NJ0120400,NJ
11,4,2016,robbery,NJ0120400,NJ
23,11,2016,violent-crime,NJ0120400,NJ
13,10,2017,aggravated-assault,NJ0120400,NJ
2,1,2017,arson,NJ0120400,NJ
87,11,2017,burglary,NJ0120400,NJ
0,0,2017,homicide,NJ0120400,NJ
0,0,2017,human-trafficing,NJ0120400,NJ
564,168,2017,larceny,NJ0120400,NJ
22,3,2017,motor-vehicle-theft,NJ0120400,NJ
673,182,2017,property-crime,NJ0120400,NJ
3,1,2017,rape,NJ0120400,NJ
0,0,2017,rape-legacy,NJ0120400,NJ
8,5,2017,robbery,NJ0120400,NJ
24,16,2017,violent-crime,NJ0120400,NJ
43,35,2014,aggravated-assault,NJ0120500,NJ
9,2,2014,arson,NJ0120500,NJ
269,67,2014,burglary,NJ0120500,NJ
0,0,2014,homicide,NJ0120500,NJ
0,0,2014,human-trafficing,NJ0120500,NJ
743,265,2014,larceny,NJ0120500,NJ
93,6,2014,motor-vehicle-theft,NJ0120500,NJ
1105,338,2014,property-crime,NJ0120500,NJ
0,0,2014,rape,NJ0120500,NJ
6,2,2014,rape-legacy,NJ0120500,NJ
49,21,2014,robbery,NJ0120500,NJ
98,58,2014,violent-crime,NJ0120500,NJ
53,40,2015,aggravated-assault,NJ0120500,NJ
14,2,2015,arson,NJ0120500,NJ
234,59,2015,burglary,NJ0120500,NJ
0,0,2015,homicide,NJ0120500,NJ
0,0,2015,human-trafficing,NJ0120500,NJ
890,349,2015,larceny,NJ0120500,NJ
91,5,2015,motor-vehicle-theft,NJ0120500,NJ
1215,413,2015,property-crime,NJ0120500,NJ
1,0,2015,rape,NJ0120500,NJ
0,0,2015,rape-legacy,NJ0120500,NJ
50,33,2015,robbery,NJ0120500,NJ
104,73,2015,violent-crime,NJ0120500,NJ
60,43,2016,aggravated-assault,NJ0120500,NJ
1,1,2016,arson,NJ0120500,NJ
165,40,2016,burglary,NJ0120500,NJ
0,0,2016,homicide,NJ0120500,NJ
0,0,2016,human-trafficing,NJ0120500,NJ
844,308,2016,larceny,NJ0120500,NJ
79,5,2016,motor-vehicle-theft,NJ0120500,NJ
1088,353,2016,property-crime,NJ0120500,NJ
7,3,2016,rape,NJ0120500,NJ
0,0,2016,rape-legacy,NJ0120500,NJ
37,10,2016,robbery,NJ0120500,NJ
104,56,2016,violent-crime,NJ0120500,NJ
58,37,2017,aggravated-assault,NJ0120500,NJ
4,1,2017,arson,NJ0120500,NJ
185,29,2017,burglary,NJ0120500,NJ
0,0,2017,homicide,NJ0120500,NJ
0,0,2017,human-trafficing,NJ0120500,NJ
906,262,2017,larceny,NJ0120500,NJ
119,5,2017,motor-vehicle-theft,NJ0120500,NJ
1210,296,2017,property-crime,NJ0120500,NJ
7,1,2017,rape,NJ0120500,NJ
0,0,2017,rape-legacy,NJ0120500,NJ
47,19,2017,robbery,NJ0120500,NJ
112,57,2017,violent-crime,NJ0120500,NJ
0,0,2014,aggravated-assault,NJ0120600,NJ
0,0,2014,arson,NJ0120600,NJ
10,5,2014,burglary,NJ0120600,NJ
0,0,2014,homicide,NJ0120600,NJ
0,0,2014,human-trafficing,NJ0120600,NJ
20,5,2014,larceny,NJ0120600,NJ
1,1,2014,motor-vehicle-theft,NJ0120600,NJ
31,11,2014,property-crime,NJ0120600,NJ
0,0,2014,rape,NJ0120600,NJ
1,1,2014,rape-legacy,NJ0120600,NJ
0,0,2014,robbery,NJ0120600,NJ
1,1,2014,violent-crime,NJ0120600,NJ
1,1,2015,aggravated-assault,NJ0120600,NJ
0,0,2015,arson,NJ0120600,NJ
3,0,2015,burglary,NJ0120600,NJ
0,0,2015,homicide,NJ0120600,NJ
0,0,2015,human-trafficing,NJ0120600,NJ
13,1,2015,larceny,NJ0120600,NJ
0,0,2015,motor-vehicle-theft,NJ0120600,NJ
16,1,2015,property-crime,NJ0120600,NJ
0,0,2015,rape,NJ0120600,NJ
0,0,2015,rape-legacy,NJ0120600,NJ
0,0,2015,robbery,NJ0120600,NJ
1,1,2015,violent-crime,NJ0120600,NJ
0,0,2016,aggravated-assault,NJ0120600,NJ
0,0,2016,arson,NJ0120600,NJ
4,0,2016,burglary,NJ0120600,NJ
0,0,2016,homicide,NJ0120600,NJ
0,0,2016,human-trafficing,NJ0120600,NJ
7,2,2016,larceny,NJ0120600,NJ
0,0,2016,motor-vehicle-theft,NJ0120600,NJ
11,2,2016,property-crime,NJ0120600,NJ
0,0,2016,rape,NJ0120600,NJ
0,0,2016,rape-legacy,NJ0120600,NJ
0,0,2016,robbery,NJ0120600,NJ
0,0,2016,violent-crime,NJ0120600,NJ
1,1,2017,aggravated-assault,NJ0120600,NJ
0,0,2017,arson,NJ0120600,NJ
1,1,2017,burglary,NJ0120600,NJ
0,0,2017,homicide,NJ0120600,NJ
0,0,2017,human-trafficing,NJ0120600,NJ
7,2,2017,larceny,NJ0120600,NJ
2,1,2017,motor-vehicle-theft,NJ0120600,NJ
10,4,2017,property-crime,NJ0120600,NJ
0,0,2017,rape,NJ0120600,NJ
0,0,2017,rape-legacy,NJ0120600,NJ
0,0,2017,robbery,NJ0120600,NJ
1,1,2017,violent-crime,NJ0120600,NJ
2,2,2014,aggravated-assault,NJ0120700,NJ
0,0,2014,arson,NJ0120700,NJ
32,4,2014,burglary,NJ0120700,NJ
0,0,2014,homicide,NJ0120700,NJ
0,0,2014,human-trafficing,NJ0120700,NJ
124,13,2014,larceny,NJ0120700,NJ
5,1,2014,motor-vehicle-theft,NJ0120700,NJ
161,18,2014,property-crime,NJ0120700,NJ
0,0,2014,rape,NJ0120700,NJ
0,0,2014,rape-legacy,NJ0120700,NJ
5,3,2014,robbery,NJ0120700,NJ
7,5,2014,violent-crime,NJ0120700,NJ
2,1,2015,aggravated-assault,NJ0120700,NJ
0,0,2015,arson,NJ0120700,NJ
16,1,2015,burglary,NJ0120700,NJ
0,0,2015,homicide,NJ0120700,NJ
0,0,2015,human-trafficing,NJ0120700,NJ
116,16,2015,larceny,NJ0120700,NJ
7,3,2015,motor-vehicle-theft,NJ0120700,NJ
139,20,2015,property-crime,NJ0120700,NJ
0,0,2015,rape,NJ0120700,NJ
0,0,2015,rape-legacy,NJ0120700,NJ
4,0,2015,robbery,NJ0120700,NJ
6,1,2015,violent-crime,NJ0120700,NJ
0,0,2016,aggravated-assault,NJ0120700,NJ
1,1,2016,arson,NJ0120700,NJ
27,1,2016,burglary,NJ0120700,NJ
0,0,2016,homicide,NJ0120700,NJ
0,0,2016,human-trafficing,NJ0120700,NJ
147,19,2016,larceny,NJ0120700,NJ
5,1,2016,motor-vehicle-theft,NJ0120700,NJ
179,21,2016,property-crime,NJ0120700,NJ
0,0,2016,rape,NJ0120700,NJ
0,0,2016,rape-legacy,NJ0120700,NJ
1,0,2016,robbery,NJ0120700,NJ
1,0,2016,violent-crime,NJ0120700,NJ
3,2,2017,aggravated-assault,NJ0120700,NJ
0,0,2017,arson,NJ0120700,NJ
23,1,2017,burglary,NJ0120700,NJ
0,0,2017,homicide,NJ0120700,NJ
0,0,2017,human-trafficing,NJ0120700,NJ
152,25,2017,larceny,NJ0120700,NJ
11,1,2017,motor-vehicle-theft,NJ0120700,NJ
186,27,2017,property-crime,NJ0120700,NJ
1,1,2017,rape,NJ0120700,NJ
0,0,2017,rape-legacy,NJ0120700,NJ
1,0,2017,robbery,NJ0120700,NJ
5,3,2017,violent-crime,NJ0120700,NJ
3,3,2014,aggravated-assault,NJ0120800,NJ
0,0,2014,arson,NJ0120800,NJ
12,1,2014,burglary,NJ0120800,NJ
0,0,2014,homicide,NJ0120800,NJ
0,0,2014,human-trafficing,NJ0120800,NJ
27,5,2014,larceny,NJ0120800,NJ
2,0,2014,motor-vehicle-theft,NJ0120800,NJ
41,6,2014,property-crime,NJ0120800,NJ
0,0,2014,rape,NJ0120800,NJ
0,0,2014,rape-legacy,NJ0120800,NJ
3,1,2014,robbery,NJ0120800,NJ
6,4,2014,violent-crime,NJ0120800,NJ
4,2,2015,aggravated-assault,NJ0120800,NJ
0,0,2015,arson,NJ0120800,NJ
5,2,2015,burglary,NJ0120800,NJ
0,0,2015,homicide,NJ0120800,NJ
0,0,2015,human-trafficing,NJ0120800,NJ
31,2,2015,larceny,NJ0120800,NJ
2,0,2015,motor-vehicle-theft,NJ0120800,NJ
38,4,2015,property-crime,NJ0120800,NJ
0,0,2015,rape,NJ0120800,NJ
0,0,2015,rape-legacy,NJ0120800,NJ
1,0,2015,robbery,NJ0120800,NJ
5,2,2015,violent-crime,NJ0120800,NJ
1,1,2016,aggravated-assault,NJ0120800,NJ
0,0,2016,arson,NJ0120800,NJ
16,0,2016,burglary,NJ0120800,NJ
0,0,2016,homicide,NJ0120800,NJ
0,0,2016,human-trafficing,NJ0120800,NJ
32,0,2016,larceny,NJ0120800,NJ
3,0,2016,motor-vehicle-theft,NJ0120800,NJ
51,0,2016,property-crime,NJ0120800,NJ
2,0,2016,rape,NJ0120800,NJ
0,0,2016,rape-legacy,NJ0120800,NJ
3,0,2016,robbery,NJ0120800,NJ
6,1,2016,violent-crime,NJ0120800,NJ
5,4,2017,aggravated-assault,NJ0120800,NJ
1,1,2017,arson,NJ0120800,NJ
13,6,2017,burglary,NJ0120800,NJ
0,0,2017,homicide,NJ0120800,NJ
0,0,2017,human-trafficing,NJ0120800,NJ
41,7,2017,larceny,NJ0120800,NJ
5,2,2017,motor-vehicle-theft,NJ0120800,NJ
59,15,2017,property-crime,NJ0120800,NJ
0,0,2017,rape,NJ0120800,NJ
0,0,2017,rape-legacy,NJ0120800,NJ
3,1,2017,robbery,NJ0120800,NJ
8,5,2017,violent-crime,NJ0120800,NJ
3,2,2014,aggravated-assault,NJ0121000,NJ
0,0,2014,arson,NJ0121000,NJ
31,7,2014,burglary,NJ0121000,NJ
0,0,2014,homicide,NJ0121000,NJ
0,0,2014,human-trafficing,NJ0121000,NJ
111,15,2014,larceny,NJ0121000,NJ
3,0,2014,motor-vehicle-theft,NJ0121000,NJ
145,22,2014,property-crime,NJ0121000,NJ
0,0,2014,rape,NJ0121000,NJ
0,0,2014,rape-legacy,NJ0121000,NJ
6,0,2014,robbery,NJ0121000,NJ
9,2,2014,violent-crime,NJ0121000,NJ
7,5,2015,aggravated-assault,NJ0121000,NJ
0,0,2015,arson,NJ0121000,NJ
29,2,2015,burglary,NJ0121000,NJ
0,0,2015,homicide,NJ0121000,NJ
0,0,2015,human-trafficing,NJ0121000,NJ
134,7,2015,larceny,NJ0121000,NJ
8,0,2015,motor-vehicle-theft,NJ0121000,NJ
171,9,2015,property-crime,NJ0121000,NJ
0,0,2015,rape,NJ0121000,NJ
0,0,2015,rape-legacy,NJ0121000,NJ
0,0,2015,robbery,NJ0121000,NJ
7,5,2015,violent-crime,NJ0121000,NJ
1,0,2016,aggravated-assault,NJ0121000,NJ
0,0,2016,arson,NJ0121000,NJ
38,0,2016,burglary,NJ0121000,NJ
0,0,2016,homicide,NJ0121000,NJ
0,0,2016,human-trafficing,NJ0121000,NJ
131,0,2016,larceny,NJ0121000,NJ
8,0,2016,motor-vehicle-theft,NJ0121000,NJ
177,0,2016,property-crime,NJ0121000,NJ
0,0,2016,rape,NJ0121000,NJ
0,0,2016,rape-legacy,NJ0121000,NJ
3,0,2016,robbery,NJ0121000,NJ
4,0,2016,violent-crime,NJ0121000,NJ
6,4,2017,aggravated-assault,NJ0121000,NJ
0,0,2017,arson,NJ0121000,NJ
27,2,2017,burglary,NJ0121000,NJ
0,0,2017,homicide,NJ0121000,NJ
0,0,2017,human-trafficing,NJ0121000,NJ
136,8,2017,larceny,NJ0121000,NJ
12,0,2017,motor-vehicle-theft,NJ0121000,NJ
175,10,2017,property-crime,NJ0121000,NJ
0,0,2017,rape,NJ0121000,NJ
0,0,2017,rape-legacy,NJ0121000,NJ
6,2,2017,robbery,NJ0121000,NJ
12,6,2017,violent-crime,NJ0121000,NJ
5,5,2014,aggravated-assault,NJ0121100,NJ
0,0,2014,arson,NJ0121100,NJ
31,9,2014,burglary,NJ0121100,NJ
0,0,2014,homicide,NJ0121100,NJ
0,0,2014,human-trafficing,NJ0121100,NJ
92,27,2014,larceny,NJ0121100,NJ
7,4,2014,motor-vehicle-theft,NJ0121100,NJ
130,40,2014,property-crime,NJ0121100,NJ
0,0,2014,rape,NJ0121100,NJ
3,3,2014,rape-legacy,NJ0121100,NJ
3,0,2014,robbery,NJ0121100,NJ
11,8,2014,violent-crime,NJ0121100,NJ
3,3,2015,aggravated-assault,NJ0121100,NJ
1,0,2015,arson,NJ0121100,NJ
35,8,2015,burglary,NJ0121100,NJ
0,0,2015,homicide,NJ0121100,NJ
0,0,2015,human-trafficing,NJ0121100,NJ
76,21,2015,larceny,NJ0121100,NJ
5,0,2015,motor-vehicle-theft,NJ0121100,NJ
116,29,2015,property-crime,NJ0121100,NJ
3,3,2015,rape,NJ0121100,NJ
0,0,2015,rape-legacy,NJ0121100,NJ
6,3,2015,robbery,NJ0121100,NJ
12,9,2015,violent-crime,NJ0121100,NJ
2,2,2016,aggravated-assault,NJ0121100,NJ
0,0,2016,arson,NJ0121100,NJ
20,3,2016,burglary,NJ0121100,NJ
0,0,2016,homicide,NJ0121100,NJ
0,0,2016,human-trafficing,NJ0121100,NJ
69,24,2016,larceny,NJ0121100,NJ
2,0,2016,motor-vehicle-theft,NJ0121100,NJ
91,27,2016,property-crime,NJ0121100,NJ
