actual,cleared,data_year,offense,ori,state_abbr
909,285,2017,larceny,MA0030800,MA
229,18,2017,motor-vehicle-theft,MA0030800,MA
1564,368,2017,property-crime,MA0030800,MA
53,15,2017,rape,MA0030800,MA
0,0,2017,rape-legacy,MA0030800,MA
187,57,2017,robbery,MA0030800,MA
880,524,2017,violent-crime,MA0030800,MA
21,17,2014,aggravated-assault,MA0030900,MA
4,0,2014,arson,MA0030900,MA
37,2,2014,burglary,MA0030900,MA
0,0,2014,homicide,MA0030900,MA
0,0,2014,human-trafficing,MA0030900,MA
82,9,2014,larceny,MA0030900,MA
14,2,2014,motor-vehicle-theft,MA0030900,MA
133,13,2014,property-crime,MA0030900,MA
2,2,2014,rape,MA0030900,MA
0,0,2014,rape-legacy,MA0030900,MA
2,1,2014,robbery,MA0030900,MA
25,20,2014,violent-crime,MA0030900,MA
21,7,2015,aggravated-assault,MA0030900,MA
1,0,2015,arson,MA0030900,MA
37,4,2015,burglary,MA0030900,MA
0,0,2015,homicide,MA0030900,MA
0,0,2015,human-trafficing,MA0030900,MA
68,6,2015,larceny,MA0030900,MA
7,0,2015,motor-vehicle-theft,MA0030900,MA
112,10,2015,property-crime,MA0030900,MA
3,1,2015,rape,MA0030900,MA
0,0,2015,rape-legacy,MA0030900,MA
2,0,2015,robbery,MA0030900,MA
26,8,2015,violent-crime,MA0030900,MA
16,9,2016,aggravated-assault,MA0030900,MA
3,0,2016,arson,MA0030900,MA
22,2,2016,burglary,MA0030900,MA
0,0,2016,homicide,MA0030900,MA
0,0,2016,human-trafficing,MA0030900,MA
71,3,2016,larceny,MA0030900,MA
12,4,2016,motor-vehicle-theft,MA0030900,MA
105,9,2016,property-crime,MA0030900,MA
3,0,2016,rape,MA0030900,MA
0,0,2016,rape-legacy,MA0030900,MA
2,0,2016,robbery,MA0030900,MA
21,9,2016,violent-crime,MA0030900,MA
17,8,2017,aggravated-assault,MA0030900,MA
1,0,2017,arson,MA0030900,MA
30,1,2017,burglary,MA0030900,MA
0,0,2017,homicide,MA0030900,MA
0,0,2017,human-trafficing,MA0030900,MA
58,0,2017,larceny,MA0030900,MA
12,2,2017,motor-vehicle-theft,MA0030900,MA
100,3,2017,property-crime,MA0030900,MA
4,1,2017,rape,MA0030900,MA
0,0,2017,rape-legacy,MA0030900,MA
2,0,2017,robbery,MA0030900,MA
23,9,2017,violent-crime,MA0030900,MA
27,24,2014,aggravated-assault,MA0031000,MA
2,0,2014,arson,MA0031000,MA
64,13,2014,burglary,MA0031000,MA
0,0,2014,homicide,MA0031000,MA
0,0,2014,human-trafficing,MA0031000,MA
174,51,2014,larceny,MA0031000,MA
7,4,2014,motor-vehicle-theft,MA0031000,MA
245,68,2014,property-crime,MA0031000,MA
11,6,2014,rape,MA0031000,MA
0,0,2014,rape-legacy,MA0031000,MA
4,2,2014,robbery,MA0031000,MA
42,32,2014,violent-crime,MA0031000,MA
54,46,2015,aggravated-assault,MA0031000,MA
2,1,2015,arson,MA0031000,MA
55,14,2015,burglary,MA0031000,MA
0,0,2015,homicide,MA0031000,MA
0,0,2015,human-trafficing,MA0031000,MA
179,47,2015,larceny,MA0031000,MA
11,7,2015,motor-vehicle-theft,MA0031000,MA
245,68,2015,property-crime,MA0031000,MA
5,3,2015,rape,MA0031000,MA
0,0,2015,rape-legacy,MA0031000,MA
1,1,2015,robbery,MA0031000,MA
60,50,2015,violent-crime,MA0031000,MA
27,23,2016,aggravated-assault,MA0031000,MA
3,0,2016,arson,MA0031000,MA
42,9,2016,burglary,MA0031000,MA
0,0,2016,homicide,MA0031000,MA
0,0,2016,human-trafficing,MA0031000,MA
149,52,2016,larceny,MA0031000,MA
16,5,2016,motor-vehicle-theft,MA0031000,MA
207,66,2016,property-crime,MA0031000,MA
9,2,2016,rape,MA0031000,MA
0,0,2016,rape-legacy,MA0031000,MA
3,3,2016,robbery,MA0031000,MA
39,28,2016,violent-crime,MA0031000,MA
29,27,2017,aggravated-assault,MA0031000,MA
0,0,2017,arson,MA0031000,MA
31,4,2017,burglary,MA0031000,MA
0,0,2017,homicide,MA0031000,MA
0,0,2017,human-trafficing,MA0031000,MA
209,53,2017,larceny,MA0031000,MA
9,1,2017,motor-vehicle-theft,MA0031000,MA
249,58,2017,property-crime,MA0031000,MA
7,1,2017,rape,MA0031000,MA
0,0,2017,rape-legacy,MA0031000,MA
3,1,2017,robbery,MA0031000,MA
39,29,2017,violent-crime,MA0031000,MA
0,0,2014,aggravated-assault,MA003BA00,MA
0,0,2014,arson,MA003BA00,MA
0,0,2014,burglary,MA003BA00,MA
0,0,2014,homicide,MA003BA00,MA
0,0,2014,human-trafficing,MA003BA00,MA
0,0,2014,larceny,MA003BA00,MA
0,0,2014,motor-vehicle-theft,MA003BA00,MA
0,0,2014,property-crime,MA003BA00,MA
0,0,2014,rape,MA003BA00,MA
0,0,2014,rape-legacy,MA003BA00,MA
0,0,2014,robbery,MA003BA00,MA
0,0,2014,violent-crime,MA003BA00,MA
0,0,2015,aggravated-assault,MA003BA00,MA
0,0,2015,arson,MA003BA00,MA
0,0,2015,burglary,MA003BA00,MA
0,0,2015,homicide,MA003BA00,MA
0,0,2015,human-trafficing,MA003BA00,MA
0,0,2015,larceny,MA003BA00,MA
0,0,2015,motor-vehicle-theft,MA003BA00,MA
0,0,2015,property-crime,MA003BA00,MA
0,0,2015,rape,MA003BA00,MA
0,0,2015,rape-legacy,MA003BA00,MA
0,0,2015,robbery,MA003BA00,MA
0,0,2015,violent-crime,MA003BA00,MA
0,0,2016,aggravated-assault,MA003BA00,MA
0,0,2016,arson,MA003BA00,MA
0,0,2016,burglary,MA003BA00,MA
0,0,2016,homicide,MA003BA00,MA
0,0,2016,human-trafficing,MA003BA00,MA
5,0,2016,larceny,MA003BA00,MA
7,0,2016,motor-vehicle-theft,MA003BA00,MA
12,0,2016,property-crime,MA003BA00,MA
0,0,2016,rape,MA003BA00,MA
0,0,2016,rape-legacy,MA003BA00,MA
0,0,2016,robbery,MA003BA00,MA
0,0,2016,violent-crime,MA003BA00,MA
1,1,2017,aggravated-assault,MA003BA00,MA
0,0,2017,arson,MA003BA00,MA
0,0,2017,burglary,MA003BA00,MA
0,0,2017,homicide,MA003BA00,MA
0,0,2017,human-trafficing,MA003BA00,MA
16,3,2017,larceny,MA003BA00,MA
0,0,2017,motor-vehicle-theft,MA003BA00,MA
16,3,2017,property-crime,MA003BA00,MA
0,0,2017,rape,MA003BA00,MA
0,0,2017,rape-legacy,MA003BA00,MA
0,0,2017,robbery,MA003BA00,MA
1,1,2017,violent-crime,MA003BA00,MA
857,317,2014,aggravated-assault,MA0031100,MA
19,1,2014,arson,MA0031100,MA
865,59,2014,burglary,MA0031100,MA
3,0,2014,homicide,MA0031100,MA
0,0,2014,human-trafficing,MA0031100,MA
2255,140,2014,larceny,MA0031100,MA
244,7,2014,motor-vehicle-theft,MA0031100,MA
3364,206,2014,property-crime,MA0031100,MA
86,11,2014,rape,MA0031100,MA
0,0,2014,rape-legacy,MA0031100,MA
254,47,2014,robbery,MA0031100,MA
1200,375,2014,violent-crime,MA0031100,MA
758,251,2015,aggravated-assault,MA0031100,MA
24,1,2015,arson,MA0031100,MA
774,47,2015,burglary,MA0031100,MA
5,2,2015,homicide,MA0031100,MA
0,0,2015,human-trafficing,MA0031100,MA
2092,95,2015,larceny,MA0031100,MA
267,2,2015,motor-vehicle-theft,MA0031100,MA
3133,144,2015,property-crime,MA0031100,MA
48,9,2015,rape,MA0031100,MA
0,0,2015,rape-legacy,MA0031100,MA
237,27,2015,robbery,MA0031100,MA
1048,289,2015,violent-crime,MA0031100,MA
535,202,2016,aggravated-assault,MA0031100,MA
22,5,2016,arson,MA0031100,MA
616,40,2016,burglary,MA0031100,MA
3,3,2016,homicide,MA0031100,MA
0,0,2016,human-trafficing,MA0031100,MA
2037,110,2016,larceny,MA0031100,MA
274,14,2016,motor-vehicle-theft,MA0031100,MA
2927,164,2016,property-crime,MA0031100,MA
32,12,2016,rape,MA0031100,MA
0,0,2016,rape-legacy,MA0031100,MA
238,28,2016,robbery,MA0031100,MA
808,245,2016,violent-crime,MA0031100,MA
347,124,2017,aggravated-assault,MA0031100,MA
35,2,2017,arson,MA0031100,MA
570,47,2017,burglary,MA0031100,MA
8,6,2017,homicide,MA0031100,MA
0,0,2017,human-trafficing,MA0031100,MA
1971,123,2017,larceny,MA0031100,MA
176,4,2017,motor-vehicle-theft,MA0031100,MA
2717,174,2017,property-crime,MA0031100,MA
37,9,2017,rape,MA0031100,MA
0,0,2017,rape-legacy,MA0031100,MA
241,41,2017,robbery,MA0031100,MA
633,180,2017,violent-crime,MA0031100,MA
15,11,2014,aggravated-assault,MA0031200,MA
0,0,2014,arson,MA0031200,MA
59,6,2014,burglary,MA0031200,MA
0,0,2014,homicide,MA0031200,MA
0,0,2014,human-trafficing,MA0031200,MA
443,129,2014,larceny,MA0031200,MA
12,1,2014,motor-vehicle-theft,MA0031200,MA
514,136,2014,property-crime,MA0031200,MA
1,0,2014,rape,MA0031200,MA
0,0,2014,rape-legacy,MA0031200,MA
2,1,2014,robbery,MA0031200,MA
18,12,2014,violent-crime,MA0031200,MA
26,21,2015,aggravated-assault,MA0031200,MA
1,1,2015,arson,MA0031200,MA
70,17,2015,burglary,MA0031200,MA
0,0,2015,homicide,MA0031200,MA
0,0,2015,human-trafficing,MA0031200,MA
363,125,2015,larceny,MA0031200,MA
12,1,2015,motor-vehicle-theft,MA0031200,MA
445,143,2015,property-crime,MA0031200,MA
2,2,2015,rape,MA0031200,MA
0,0,2015,rape-legacy,MA0031200,MA
1,1,2015,robbery,MA0031200,MA
29,24,2015,violent-crime,MA0031200,MA
25,24,2016,aggravated-assault,MA0031200,MA
1,1,2016,arson,MA0031200,MA
54,10,2016,burglary,MA0031200,MA
0,0,2016,homicide,MA0031200,MA
0,0,2016,human-trafficing,MA0031200,MA
365,126,2016,larceny,MA0031200,MA
14,6,2016,motor-vehicle-theft,MA0031200,MA
433,142,2016,property-crime,MA0031200,MA
5,4,2016,rape,MA0031200,MA
0,0,2016,rape-legacy,MA0031200,MA
5,3,2016,robbery,MA0031200,MA
35,31,2016,violent-crime,MA0031200,MA
24,24,2017,aggravated-assault,MA0031200,MA
0,0,2017,arson,MA0031200,MA
50,10,2017,burglary,MA0031200,MA
0,0,2017,homicide,MA0031200,MA
0,0,2017,human-trafficing,MA0031200,MA
411,93,2017,larceny,MA0031200,MA
14,4,2017,motor-vehicle-theft,MA0031200,MA
475,107,2017,property-crime,MA0031200,MA
3,2,2017,rape,MA0031200,MA
0,0,2017,rape-legacy,MA0031200,MA
0,0,2017,robbery,MA0031200,MA
27,26,2017,violent-crime,MA0031200,MA
2,2,2014,aggravated-assault,MA0031300,MA
0,0,2014,arson,MA0031300,MA
26,1,2014,burglary,MA0031300,MA
0,0,2014,homicide,MA0031300,MA
0,0,2014,human-trafficing,MA0031300,MA
62,1,2014,larceny,MA0031300,MA
8,0,2014,motor-vehicle-theft,MA0031300,MA
96,2,2014,property-crime,MA0031300,MA
2,0,2014,rape,MA0031300,MA
0,0,2014,rape-legacy,MA0031300,MA
0,0,2014,robbery,MA0031300,MA
4,2,2014,violent-crime,MA0031300,MA
14,8,2015,aggravated-assault,MA0031300,MA
0,0,2015,arson,MA0031300,MA
17,3,2015,burglary,MA0031300,MA
0,0,2015,homicide,MA0031300,MA
0,0,2015,human-trafficing,MA0031300,MA
39,1,2015,larceny,MA0031300,MA
2,0,2015,motor-vehicle-theft,MA0031300,MA
58,4,2015,property-crime,MA0031300,MA
1,0,2015,rape,MA0031300,MA
0,0,2015,rape-legacy,MA0031300,MA
0,0,2015,robbery,MA0031300,MA
15,8,2015,violent-crime,MA0031300,MA
7,5,2016,aggravated-assault,MA0031300,MA
0,0,2016,arson,MA0031300,MA
16,5,2016,burglary,MA0031300,MA
1,1,2016,homicide,MA0031300,MA
0,0,2016,human-trafficing,MA0031300,MA
15,0,2016,larceny,MA0031300,MA
2,0,2016,motor-vehicle-theft,MA0031300,MA
33,5,2016,property-crime,MA0031300,MA
2,0,2016,rape,MA0031300,MA
0,0,2016,rape-legacy,MA0031300,MA
0,0,2016,robbery,MA0031300,MA
10,6,2016,violent-crime,MA0031300,MA
1,1,2017,aggravated-assault,MA0031300,MA
0,0,2017,arson,MA0031300,MA
12,0,2017,burglary,MA0031300,MA
0,0,2017,homicide,MA0031300,MA
0,0,2017,human-trafficing,MA0031300,MA
5,0,2017,larceny,MA0031300,MA
1,0,2017,motor-vehicle-theft,MA0031300,MA
18,0,2017,property-crime,MA0031300,MA
0,0,2017,rape,MA0031300,MA
0,0,2017,rape-legacy,MA0031300,MA
0,0,2017,robbery,MA0031300,MA
1,1,2017,violent-crime,MA0031300,MA
1,1,2014,aggravated-assault,MA0040300,MA
0,0,2014,arson,MA0040300,MA
0,0,2014,burglary,MA0040300,MA
0,0,2014,homicide,MA0040300,MA
0,0,2014,human-trafficing,MA0040300,MA
4,1,2014,larceny,MA0040300,MA
1,0,2014,motor-vehicle-theft,MA0040300,MA
5,1,2014,property-crime,MA0040300,MA
0,0,2014,rape,MA0040300,MA
0,0,2014,rape-legacy,MA0040300,MA
0,0,2014,robbery,MA0040300,MA
1,1,2014,violent-crime,MA0040300,MA
4,4,2015,aggravated-assault,MA0040300,MA
0,0,2015,arson,MA0040300,MA
1,0,2015,burglary,MA0040300,MA
0,0,2015,homicide,MA0040300,MA
0,0,2015,human-trafficing,MA0040300,MA
2,0,2015,larceny,MA0040300,MA
0,0,2015,motor-vehicle-theft,MA0040300,MA
3,0,2015,property-crime,MA0040300,MA
1,1,2015,rape,MA0040300,MA
0,0,2015,rape-legacy,MA0040300,MA
0,0,2015,robbery,MA0040300,MA
5,5,2015,violent-crime,MA0040300,MA
0,0,2016,aggravated-assault,MA0040300,MA
0,0,2016,arson,MA0040300,MA
1,0,2016,burglary,MA0040300,MA
0,0,2016,homicide,MA0040300,MA
0,0,2016,human-trafficing,MA0040300,MA
4,0,2016,larceny,MA0040300,MA
0,0,2016,motor-vehicle-theft,MA0040300,MA
5,0,2016,property-crime,MA0040300,MA
0,0,2016,rape,MA0040300,MA
0,0,2016,rape-legacy,MA0040300,MA
0,0,2016,robbery,MA0040300,MA
0,0,2016,violent-crime,MA0040300,MA
1,1,2017,aggravated-assault,MA0040300,MA
0,0,2017,arson,MA0040300,MA
0,0,2017,burglary,MA0040300,MA
0,0,2017,homicide,MA0040300,MA
0,0,2017,human-trafficing,MA0040300,MA
2,0,2017,larceny,MA0040300,MA
0,0,2017,motor-vehicle-theft,MA0040300,MA
2,0,2017,property-crime,MA0040300,MA
0,0,2017,rape,MA0040300,MA
0,0,2017,rape-legacy,MA0040300,MA
0,0,2017,robbery,MA0040300,MA
1,1,2017,violent-crime,MA0040300,MA
0,0,2014,aggravated-assault,MA0040100,MA
0,0,2014,arson,MA0040100,MA
0,0,2014,burglary,MA0040100,MA
0,0,2014,homicide,MA0040100,MA
0,0,2014,human-trafficing,MA0040100,MA
0,0,2014,larceny,MA0040100,MA
0,0,2014,motor-vehicle-theft,MA0040100,MA
0,0,2014,property-crime,MA0040100,MA
0,0,2014,rape,MA0040100,MA
0,0,2014,rape-legacy,MA0040100,MA
0,0,2014,robbery,MA0040100,MA
0,0,2014,violent-crime,MA0040100,MA
0,0,2015,aggravated-assault,MA0040100,MA
1,0,2015,arson,MA0040100,MA
1,0,2015,burglary,MA0040100,MA
0,0,2015,homicide,MA0040100,MA
0,0,2015,human-trafficing,MA0040100,MA
11,0,2015,larceny,MA0040100,MA
1,0,2015,motor-vehicle-theft,MA0040100,MA
13,0,2015,property-crime,MA0040100,MA
0,0,2015,rape,MA0040100,MA
0,0,2015,rape-legacy,MA0040100,MA
0,0,2015,robbery,MA0040100,MA
0,0,2015,violent-crime,MA0040100,MA
4,4,2016,aggravated-assault,MA0040100,MA
0,0,2016,arson,MA0040100,MA
2,0,2016,burglary,MA0040100,MA
0,0,2016,homicide,MA0040100,MA
0,0,2016,human-trafficing,MA0040100,MA
5,0,2016,larceny,MA0040100,MA
0,0,2016,motor-vehicle-theft,MA0040100,MA
7,0,2016,property-crime,MA0040100,MA
0,0,2016,rape,MA0040100,MA
0,0,2016,rape-legacy,MA0040100,MA
0,0,2016,robbery,MA0040100,MA
4,4,2016,violent-crime,MA0040100,MA
2,2,2017,aggravated-assault,MA0040100,MA
0,0,2017,arson,MA0040100,MA
1,0,2017,burglary,MA0040100,MA
0,0,2017,homicide,MA0040100,MA
0,0,2017,human-trafficing,MA0040100,MA
13,0,2017,larceny,MA0040100,MA
0,0,2017,motor-vehicle-theft,MA0040100,MA
14,0,2017,property-crime,MA0040100,MA
0,0,2017,rape,MA0040100,MA
0,0,2017,rape-legacy,MA0040100,MA
0,0,2017,robbery,MA0040100,MA
2,2,2017,violent-crime,MA0040100,MA
14,14,2014,aggravated-assault,MA0040200,MA
0,0,2014,arson,MA0040200,MA
12,3,2014,burglary,MA0040200,MA
0,0,2014,homicide,MA0040200,MA
0,0,2014,human-trafficing,MA0040200,MA
76,5,2014,larceny,MA0040200,MA
7,0,2014,motor-vehicle-theft,MA0040200,MA
95,8,2014,property-crime,MA0040200,MA
0,0,2014,rape,MA0040200,MA
0,0,2014,rape-legacy,MA0040200,MA
0,0,2014,robbery,MA0040200,MA
14,14,2014,violent-crime,MA0040200,MA
21,20,2015,aggravated-assault,MA0040200,MA
0,0,2015,arson,MA0040200,MA
18,5,2015,burglary,MA0040200,MA
0,0,2015,homicide,MA0040200,MA
0,0,2015,human-trafficing,MA0040200,MA
97,11,2015,larceny,MA0040200,MA
4,4,2015,motor-vehicle-theft,MA0040200,MA
119,20,2015,property-crime,MA0040200,MA
5,3,2015,rape,MA0040200,MA
0,0,2015,rape-legacy,MA0040200,MA
0,0,2015,robbery,MA0040200,MA
26,23,2015,violent-crime,MA0040200,MA
6,5,2016,aggravated-assault,MA0040200,MA
0,0,2016,arson,MA0040200,MA
12,5,2016,burglary,MA0040200,MA
0,0,2016,homicide,MA0040200,MA
0,0,2016,human-trafficing,MA0040200,MA
87,8,2016,larceny,MA0040200,MA
1,0,2016,motor-vehicle-theft,MA0040200,MA
100,13,2016,property-crime,MA0040200,MA
3,2,2016,rape,MA0040200,MA
0,0,2016,rape-legacy,MA0040200,MA
0,0,2016,robbery,MA0040200,MA
9,7,2016,violent-crime,MA0040200,MA
14,13,2017,aggravated-assault,MA0040200,MA
0,0,2017,arson,MA0040200,MA
11,3,2017,burglary,MA0040200,MA
0,0,2017,homicide,MA0040200,MA
0,0,2017,human-trafficing,MA0040200,MA
57,7,2017,larceny,MA0040200,MA
3,1,2017,motor-vehicle-theft,MA0040200,MA
71,11,2017,property-crime,MA0040200,MA
2,0,2017,rape,MA0040200,MA
0,0,2017,rape-legacy,MA0040200,MA
0,0,2017,robbery,MA0040200,MA
16,13,2017,violent-crime,MA0040200,MA
0,0,2014,aggravated-assault,MA0040500,MA
0,0,2014,arson,MA0040500,MA
2,1,2014,burglary,MA0040500,MA
0,0,2014,homicide,MA0040500,MA
0,0,2014,human-trafficing,MA0040500,MA
4,2,2014,larceny,MA0040500,MA
0,0,2014,motor-vehicle-theft,MA0040500,MA
6,3,2014,property-crime,MA0040500,MA
0,0,2014,rape,MA0040500,MA
0,0,2014,rape-legacy,MA0040500,MA
0,0,2014,robbery,MA0040500,MA
0,0,2014,violent-crime,MA0040500,MA
17,16,2015,aggravated-assault,MA0040500,MA
0,0,2015,arson,MA0040500,MA
29,3,2015,burglary,MA0040500,MA
0,0,2015,homicide,MA0040500,MA
0,0,2015,human-trafficing,MA0040500,MA
76,14,2015,larceny,MA0040500,MA
10,5,2015,motor-vehicle-theft,MA0040500,MA
115,22,2015,property-crime,MA0040500,MA
3,0,2015,rape,MA0040500,MA
0,0,2015,rape-legacy,MA0040500,MA
1,1,2015,robbery,MA0040500,MA
21,17,2015,violent-crime,MA0040500,MA
4,3,2016,aggravated-assault,MA0040500,MA
0,0,2016,arson,MA0040500,MA
5,0,2016,burglary,MA0040500,MA
0,0,2016,homicide,MA0040500,MA
0,0,2016,human-trafficing,MA0040500,MA
9,2,2016,larceny,MA0040500,MA
0,0,2016,motor-vehicle-theft,MA0040500,MA
14,2,2016,property-crime,MA0040500,MA
0,0,2016,rape,MA0040500,MA
0,0,2016,rape-legacy,MA0040500,MA
0,0,2016,robbery,MA0040500,MA
4,3,2016,violent-crime,MA0040500,MA
0,0,2017,aggravated-assault,MA0040500,MA
0,0,2017,arson,MA0040500,MA
0,0,2017,burglary,MA0040500,MA
0,0,2017,homicide,MA0040500,MA
0,0,2017,human-trafficing,MA0040500,MA
0,0,2017,larceny,MA0040500,MA
0,0,2017,motor-vehicle-theft,MA0040500,MA
0,0,2017,property-crime,MA0040500,MA
0,0,2017,rape,MA0040500,MA
0,0,2017,rape-legacy,MA0040500,MA
0,0,2017,robbery,MA0040500,MA
0,0,2017,violent-crime,MA0040500,MA
0,0,2014,aggravated-assault,MA304SP00,MA
0,0,2014,arson,MA304SP00,MA
0,0,2014,burglary,MA304SP00,MA
0,0,2014,homicide,MA304SP00,MA
0,0,2014,human-trafficing,MA304SP00,MA
0,0,2014,larceny,MA304SP00,MA
0,0,2014,motor-vehicle-theft,MA304SP00,MA
0,0,2014,property-crime,MA304SP00,MA
0,0,2014,rape,MA304SP00,MA
0,0,2014,rape-legacy,MA304SP00,MA
0,0,2014,robbery,MA304SP00,MA
0,0,2014,violent-crime,MA304SP00,MA
2,2,2015,aggravated-assault,MA304SP00,MA
0,0,2015,arson,MA304SP00,MA
0,0,2015,burglary,MA304SP00,MA
0,0,2015,homicide,MA304SP00,MA
0,0,2015,human-trafficing,MA304SP00,MA
0,0,2015,larceny,MA304SP00,MA
0,0,2015,motor-vehicle-theft,MA304SP00,MA
0,0,2015,property-crime,MA304SP00,MA
0,0,2015,rape,MA304SP00,MA
0,0,2015,rape-legacy,MA304SP00,MA
0,0,2015,robbery,MA304SP00,MA
2,2,2015,violent-crime,MA304SP00,MA
0,0,2016,aggravated-assault,MA304SP00,MA
0,0,2016,arson,MA304SP00,MA
0,0,2016,burglary,MA304SP00,MA
0,0,2016,homicide,MA304SP00,MA
0,0,2016,human-trafficing,MA304SP00,MA
0,0,2016,larceny,MA304SP00,MA
0,0,2016,motor-vehicle-theft,MA304SP00,MA
0,0,2016,property-crime,MA304SP00,MA
0,0,2016,rape,MA304SP00,MA
0,0,2016,rape-legacy,MA304SP00,MA
0,0,2016,robbery,MA304SP00,MA
0,0,2016,violent-crime,MA304SP00,MA
0,0,2017,aggravated-assault,MA304SP00,MA
0,0,2017,arson,MA304SP00,MA
0,0,2017,burglary,MA304SP00,MA
0,0,2017,homicide,MA304SP00,MA
0,0,2017,human-trafficing,MA304SP00,MA
0,0,2017,larceny,MA304SP00,MA
0,0,2017,motor-vehicle-theft,MA304SP00,MA
0,0,2017,property-crime,MA304SP00,MA
0,0,2017,rape,MA304SP00,MA
0,0,2017,rape-legacy,MA304SP00,MA
0,0,2017,robbery,MA304SP00,MA
0,0,2017,violent-crime,MA304SP00,MA
0,0,2014,aggravated-assault,MA0040600,MA
0,0,2014,arson,MA0040600,MA
0,0,2014,burglary,MA0040600,MA
0,0,2014,homicide,MA0040600,MA
0,0,2014,human-trafficing,MA0040600,MA
0,0,2014,larceny,MA0040600,MA
0,0,2014,motor-vehicle-theft,MA0040600,MA
0,0,2014,property-crime,MA0040600,MA
0,0,2014,rape,MA0040600,MA
0,0,2014,rape-legacy,MA0040600,MA
0,0,2014,robbery,MA0040600,MA
0,0,2014,violent-crime,MA0040600,MA
22,20,2015,aggravated-assault,MA0040600,MA
0,0,2015,arson,MA0040600,MA
15,6,2015,burglary,MA0040600,MA
0,0,2015,homicide,MA0040600,MA
0,0,2015,human-trafficing,MA0040600,MA
66,14,2015,larceny,MA0040600,MA
3,2,2015,motor-vehicle-theft,MA0040600,MA
84,22,2015,property-crime,MA0040600,MA
1,1,2015,rape,MA0040600,MA
0,0,2015,rape-legacy,MA0040600,MA
1,1,2015,robbery,MA0040600,MA
24,22,2015,violent-crime,MA0040600,MA
27,23,2016,aggravated-assault,MA0040600,MA
0,0,2016,arson,MA0040600,MA
12,1,2016,burglary,MA0040600,MA
0,0,2016,homicide,MA0040600,MA
0,0,2016,human-trafficing,MA0040600,MA
67,6,2016,larceny,MA0040600,MA
3,0,2016,motor-vehicle-theft,MA0040600,MA
82,7,2016,property-crime,MA0040600,MA
0,0,2016,rape,MA0040600,MA
0,0,2016,rape-legacy,MA0040600,MA
0,0,2016,robbery,MA0040600,MA
27,23,2016,violent-crime,MA0040600,MA
26,21,2017,aggravated-assault,MA0040600,MA
0,0,2017,arson,MA0040600,MA
14,5,2017,burglary,MA0040600,MA
0,0,2017,homicide,MA0040600,MA
0,0,2017,human-trafficing,MA0040600,MA
56,12,2017,larceny,MA0040600,MA
5,3,2017,motor-vehicle-theft,MA0040600,MA
75,20,2017,property-crime,MA0040600,MA
0,0,2017,rape,MA0040600,MA
0,0,2017,rape-legacy,MA0040600,MA
0,0,2017,robbery,MA0040600,MA
26,21,2017,violent-crime,MA0040600,MA
4,1,2014,aggravated-assault,MA0040700,MA
0,0,2014,arson,MA0040700,MA
8,2,2014,burglary,MA0040700,MA
0,0,2014,homicide,MA0040700,MA
0,0,2014,human-trafficing,MA0040700,MA
14,0,2014,larceny,MA0040700,MA
2,1,2014,motor-vehicle-theft,MA0040700,MA
24,3,2014,property-crime,MA0040700,MA
0,0,2014,rape,MA0040700,MA
0,0,2014,rape-legacy,MA0040700,MA
1,0,2014,robbery,MA0040700,MA
5,1,2014,violent-crime,MA0040700,MA
4,3,2015,aggravated-assault,MA0040700,MA
0,0,2015,arson,MA0040700,MA
7,1,2015,burglary,MA0040700,MA
0,0,2015,homicide,MA0040700,MA
0,0,2015,human-trafficing,MA0040700,MA
26,0,2015,larceny,MA0040700,MA
3,0,2015,motor-vehicle-theft,MA0040700,MA
36,1,2015,property-crime,MA0040700,MA
0,0,2015,rape,MA0040700,MA
0,0,2015,rape-legacy,MA0040700,MA
0,0,2015,robbery,MA0040700,MA
4,3,2015,violent-crime,MA0040700,MA
7,4,2016,aggravated-assault,MA0040700,MA
0,0,2016,arson,MA0040700,MA
9,1,2016,burglary,MA0040700,MA
0,0,2016,homicide,MA0040700,MA
0,0,2016,human-trafficing,MA0040700,MA
8,0,2016,larceny,MA0040700,MA
2,0,2016,motor-vehicle-theft,MA0040700,MA
19,1,2016,property-crime,MA0040700,MA
0,0,2016,rape,MA0040700,MA
0,0,2016,rape-legacy,MA0040700,MA
0,0,2016,robbery,MA0040700,MA
7,4,2016,violent-crime,MA0040700,MA
7,5,2017,aggravated-assault,MA0040700,MA
0,0,2017,arson,MA0040700,MA
5,1,2017,burglary,MA0040700,MA
0,0,2017,homicide,MA0040700,MA
0,0,2017,human-trafficing,MA0040700,MA
19,2,2017,larceny,MA0040700,MA
2,0,2017,motor-vehicle-theft,MA0040700,MA
26,3,2017,property-crime,MA0040700,MA
2,1,2017,rape,MA0040700,MA
0,0,2017,rape-legacy,MA0040700,MA
0,0,2017,robbery,MA0040700,MA
9,6,2017,violent-crime,MA0040700,MA
0,0,2014,aggravated-assault,MADI01000,MA
0,0,2014,arson,MADI01000,MA
0,0,2014,burglary,MADI01000,MA
0,0,2014,homicide,MADI01000,MA
0,0,2014,human-trafficing,MADI01000,MA
0,0,2014,larceny,MADI01000,MA
0,0,2014,motor-vehicle-theft,MADI01000,MA
0,0,2014,property-crime,MADI01000,MA
0,0,2014,rape,MADI01000,MA
0,0,2014,rape-legacy,MADI01000,MA
0,0,2014,robbery,MADI01000,MA
0,0,2014,violent-crime,MADI01000,MA
0,0,2015,aggravated-assault,MADI01000,MA
0,0,2015,arson,MADI01000,MA
